dataset,model,probability_calibration,method,n_seeds,marginal_coverage_mean,marginal_coverage_ci_lo,marginal_coverage_ci_hi,coverage_class_0_mean,coverage_class_0_ci_lo,coverage_class_0_ci_hi,coverage_class_1_mean,coverage_class_1_ci_lo,coverage_class_1_ci_hi,average_set_size_mean,average_set_size_ci_lo,average_set_size_ci_hi,abstention_rate_mean,abstention_rate_ci_lo,abstention_rate_ci_hi,mean_cost_mean,mean_cost_ci_lo,mean_cost_ci_hi
aps_failure,rf,sigmoid,cost_controlled_mondrian,10,0.9804144736842104,0.9602402097365214,1.0005887376318994,0.9804422110552764,0.9605117141261865,1.0003727079843663,0.978909090909091,0.9451465748460205,1.0126716069721615,1.6953947368421054,1.413923509264877,1.9768659644193338,0.7164473684210526,0.45849590384138894,0.9743988330007163,0.010124999999999999,0.008998818636075608,0.01125118136392439
aps_failure,rf,sigmoid,cost_tuned_threshold,10,0.985907894736842,0.9848503516047918,0.9869654378688922,0.9874639865996648,0.986352176456966,0.9885757967423636,0.9014545454545454,0.8897456512972173,0.9131634396118735,1.0,1.0,1.0,0.0,0.0,0.0,0.03013815789473684,0.02801764117133958,0.0322586746181341
aps_failure,rf,sigmoid,marginal_cp,10,0.9008750000000001,0.8981796161329934,0.9035703838670068,0.9174539363484087,0.9147010155256532,0.9202068571711641,0.001090909090909091,-0.0010472727272727272,0.003229090909090909,0.9012105263157894,0.8985511520474844,0.9038699005840943,0.09878947368421051,0.09613009941590551,0.1014488479525155,0.003355263157894737,0.0023121080809191787,0.004398418234870295
aps_failure,rf,sigmoid,mondrian_cp,10,0.9009868421052631,0.8977939659261951,0.9041797182843312,0.9012194304857623,0.898156968896322,0.9042818920752025,0.8883636363636362,0.8694752430292412,0.9072520296980313,0.9120723684210527,0.9083386177590711,0.9158061190830342,0.08792763157894737,0.08419388091696578,0.09166138224092896,0.013927631578947369,0.012094033048224716,0.01576123010967002
aps_failure,rf,sigmoid,raps_cp,10,0.8999736842105263,0.8972416630348169,0.9027057053862356,0.9040268006700168,0.9012296729698691,0.9068239283701646,0.6799999999999999,0.6622532340275942,0.6977467659724057,0.9086513157894736,0.9059251808282665,0.9113774507506807,0.09649342105263158,0.09363348521375996,0.0993533568915032,0.05223026315789474,0.04940913035130732,0.05505139596448216
aps_failure,rf,sigmoid,risk_controlled_rejector,10,0.9924868421052631,0.992137756812383,0.9928359273981431,0.9986934673366834,0.9986075757072789,0.9987793589660879,0.6556363636363636,0.6363341557284745,0.6749385715442526,1.0,1.0,1.0,0.0,0.0,0.0,0.06358552631578948,0.06010266078569678,0.06706839184588219
bank_marketing,ada,isotonic,aps_cp,10,0.9000663496627226,0.8974315370182242,0.902701162307221,0.9300563556668754,0.9268806718417034,0.9332320394920474,0.6737240075614368,0.6631509278733169,0.6842970872495567,1.1190534114784916,1.1121884474761754,1.1259183754808078,0.22830918942828707,0.22182282029160028,0.23479555856497386,0.38000663496627224,0.36795849596963853,0.39205477396290594
bank_marketing,ada,isotonic,capacity_limited_mondrian,10,0.9023554130266505,0.8969711629426197,0.9077396631106812,0.9152911709455228,0.9081138941869816,0.922468447704064,0.8047258979206051,0.7935824901748832,0.815869305666327,1.099966825168639,1.0999668251686388,1.0999668251686392,0.09996682516863872,0.09996682516863872,0.09996682516863872,0.30326219175052527,0.294240216991272,0.3122841665097785
bank_marketing,ada,isotonic,class_conditional_rejector,10,0.9263629326550922,0.9216649118065594,0.9310609535036249,0.9998246712586099,0.9997335602742546,0.9999157822429651,0.3719281663516068,0.33187584772307716,0.41198048498013645,1.0736923587305098,1.064875320744175,1.0825093967168447,0.07369235873050979,0.06487532074417507,0.08250939671684451,0.7349773305319032,0.6881060613724521,0.7818485996913542
bank_marketing,ada,isotonic,class_weighted_threshold,10,0.7561981643259981,0.737993765078986,0.7744025635730102,0.7385472761427676,0.7158379941060108,0.7612565581795244,0.889413988657845,0.8717094319305674,0.9071185453851227,1.0,1.0,1.0,0.0,0.0,0.0,0.36024549375207343,0.3512302413875098,0.36926074611663706
bank_marketing,ada,isotonic,confidence_rejector,10,0.9997346013491099,0.9996128478487566,0.9998563548494631,0.9998497182216657,0.999769551243651,0.9999298851996804,0.9988657844990548,0.9980012602394455,0.9997303087586642,1.9102399646135133,1.8879892857544769,1.9324906434725497,0.9102399646135131,0.8879892857544767,0.9324906434725495,0.001459692579896052,0.00044781607448788436,0.0024715690853042197
bank_marketing,ada,isotonic,cost_controlled_mondrian,10,0.993696782041358,0.9921577256542398,0.9952358384284763,0.9936255479023168,0.9919501531589102,0.9953009426457234,0.9942344045368621,0.9920346209366169,0.9964341881371073,1.7355413026650446,1.6932268602650453,1.7778557450650438,0.7355413026650448,0.6932268602650454,0.7778557450650442,0.01237421209775517,0.00921964658119395,0.015528777614316388
bank_marketing,ada,isotonic,cost_tuned_threshold,10,0.7558442994581445,0.7389734400110085,0.7727151589052804,0.7378960551033187,0.7167043244397198,0.7590877857669176,0.8913043478260869,0.8738317716799221,0.9087769239722517,1.0,1.0,1.0,0.0,0.0,0.0,0.3586088687382506,0.35018372711754586,0.36703401035895533
bank_marketing,ada,isotonic,marginal_cp,10,0.9064027424527261,0.9029213167271786,0.9098841681782737,0.9734752661239824,0.9677176899853989,0.9792328422625659,0.4001890359168242,0.3607063474402693,0.4396717243933791,1.0222492535662941,1.0149475598093163,1.029550947323272,0.022249253566294376,0.014947559809316469,0.029550947323272285,0.7251796970032071,0.682647003976584,0.7677123900298302
bank_marketing,ada,isotonic,mondrian_cp,10,0.9149618489439346,0.9085803942204015,0.9213433036674678,0.9152911709455228,0.9081138941869816,0.922468447704064,0.912476370510397,0.9041401152917089,0.9208126257290851,1.2191529359725757,1.2025101745328484,1.235795697412303,0.21915293597257546,0.20251017453284803,0.23579569741230288,0.17719783257768437,0.16573664218482745,0.1886590229705413
bank_marketing,ada,isotonic,raps_cp,10,0.9011942939290059,0.8988757823324384,0.9035128055255733,0.9462492172824046,0.9433210642255047,0.9491773703393046,0.5611531190926276,0.5448010317036627,0.5775052064815924,1.0668583434700873,1.0637059711214885,1.0700107158186862,0.13592834236425963,0.13108746393935142,0.14076922078916784,0.5217848059272365,0.5028644174119904,0.5407051944424827
bank_marketing,ada,isotonic,risk_controlled_rejector,10,0.9067013159349774,0.9031875283823158,0.910215103487639,0.973800876643707,0.968210487167192,0.9793912661202219,0.4002835538752363,0.36079019464302076,0.4397769131074518,1.0228464005307971,1.015566585672564,1.0301262153890303,0.022846400530797305,0.015566585672564137,0.030126215389030472,0.7247815990268717,0.6820540284432425,0.7675091696105009
bank_marketing,ada,none,aps_cp,10,0.9001879907110473,0.8979457122751777,0.9024302691469168,0.9561803381340013,0.9538346690473886,0.958526007220614,0.47759924385633273,0.4696428499935597,0.48555563771910576,1.089682627446644,1.0848220355788734,1.0945432193144147,0.13342917173504368,0.12851717660988168,0.13834116686020567,0.6274134689815327,0.6181268772132388,0.6367000607498267
bank_marketing,ada,none,capacity_limited_mondrian,10,0.8927678867632421,0.8910225322707567,0.8945132412557276,0.9018910457107076,0.8998405751015212,0.903941516319894,0.8239130434782609,0.8154729120554102,0.8323531749011116,1.099966825168639,1.0999668251686388,1.0999668251686392,0.09996682516863872,0.09996682516863872,0.09996682516863872,0.2926462457149176,0.283227266821011,0.3020652246088242
bank_marketing,ada,none,class_conditional_rejector,10,0.9184673227911093,0.9173545953905234,0.9195800501916952,0.9998121477770819,0.9996949992515799,0.999929296302584,0.3045368620037807,0.2945842909512047,0.31448943305635674,1.058575693906889,1.0570278279117484,1.0601235599020298,0.058575693906889305,0.057027827911748756,0.060123559902029854,0.8138339046776512,0.8022445439959223,0.82542326535938
bank_marketing,ada,none,class_weighted_threshold,10,0.7597589295587748,0.7469539957285631,0.7725638633889864,0.7429931120851597,0.7264431609526745,0.759543063217645,0.8862948960302457,0.8697227511075016,0.9028670409529898,1.0,1.0,1.0,0.0,0.0,0.0,0.3599690368240628,0.3524880416059738,0.36745003204215176
bank_marketing,ada,none,confidence_rejector,10,0.9999225920601571,0.9998368030134153,1.000008381106899,1.0,1.0,1.0,0.9993383742911153,0.9986051130910335,1.000071635491197,1.9067897821519408,1.8825976107894065,1.9309819535144752,0.9067897821519407,0.8825976107894064,0.9309819535144751,0.0007740793984297248,-8.381106898869533e-05,0.001631969865848145
bank_marketing,ada,none,cost_controlled_mondrian,10,0.9900807254229791,0.9892952196259805,0.9908662312199776,0.990006261740764,0.9890550351377669,0.9909574883437611,0.9906427221172022,0.9885313907274942,0.9927540535069102,1.6670795090124961,1.6499772116230755,1.6841818064019167,0.6670795090124959,0.6499772116230753,0.6841818064019165,0.01977219949131925,0.01746733724130386,0.02207706174133464
bank_marketing,ada,none,cost_tuned_threshold,10,0.7605108924029637,0.7453085865130674,0.7757131982928599,0.7441577958672511,0.724830498916444,0.7634850928180581,0.8839319470699433,0.8665934504010145,0.901270443738872,1.0,1.0,1.0,0.0,0.0,0.0,0.36170518633196946,0.3539467125415059,0.36946366012243304
bank_marketing,ada,none,marginal_cp,10,0.9003759814220944,0.8988867556590887,0.9018652071851001,0.9758797745773323,0.9746716047574496,0.977087944397215,0.3305293005671078,0.3197587998994495,0.34129980123476605,1.010859228132257,1.0076594262892615,1.0140590299752525,0.010859228132256992,0.007659426289261495,0.014059029975252489,0.8045560101736149,0.7921123631648319,0.8169996571823979
bank_marketing,ada,none,mondrian_cp,10,0.9018246157248699,0.8996792690444724,0.9039699624052675,0.9018910457107076,0.8998405751015212,0.903941516319894,0.9013232514177695,0.8951902130623435,0.9074562897731955,1.1853477828154373,1.177221156556114,1.1934744090747607,0.18534778281543737,0.17722115655611395,0.1934744090747608,0.20207895609863985,0.1941505343534087,0.210007377843871
bank_marketing,ada,none,raps_cp,10,0.9003649231449741,0.8984740274567089,0.9022558188332392,0.9686286787726986,0.9670223149261796,0.9702350426192177,0.3851606805293006,0.3756731944577695,0.3946481666008317,1.030001105827712,1.0253309882808146,1.0346712233746096,0.04554904345902908,0.042039506972823174,0.04905857994523499,0.7391684175605441,0.728569446649763,0.7497673884713252
bank_marketing,ada,none,risk_controlled_rejector,10,0.9029525599911533,0.9008506197000441,0.9050545002822625,0.9769567939887288,0.9755828012096621,0.9783307867677955,0.3444234404536862,0.3311901147066769,0.35765676620069553,1.0165652991263963,1.0123498871474277,1.0207807111053648,0.016565299126396104,0.012349887147427456,0.020780711105364752,0.7873493309742342,0.7716435348800913,0.8030551270683771
bank_marketing,ada,sigmoid,aps_cp,10,0.9008183125069115,0.8978668576704257,0.9037697673433972,0.9463368816530995,0.9435912723758678,0.9490824909303311,0.5572778827977316,0.5502089949535833,0.5643467706418799,1.1016145084595819,1.0966108914815444,1.1066181254376193,0.19140771867743006,0.18851701861592446,0.19429841873893566,0.5145858675218401,0.5059687652833964,0.5232029697602838
bank_marketing,ada,sigmoid,capacity_limited_mondrian,10,0.8920822735817762,0.8897032704594722,0.8944612767040802,0.9010644959298684,0.8982905659612455,0.9038384258984913,0.8242911153119092,0.8166058150690216,0.8319764155547968,1.099966825168639,1.0999668251686388,1.0999668251686392,0.09996682516863872,0.09996682516863872,0.09996682516863872,0.29293376092004864,0.28425251976808485,0.3016150020720124
bank_marketing,ada,sigmoid,class_conditional_rejector,10,0.9036381731726199,0.9026081977090523,0.9046681486361874,0.9997244834063871,0.9995214113099885,0.9999275555027857,0.1784499054820416,0.1693667314490067,0.18753307951507647,1.0321242950348337,1.0308010624591897,1.0334475276104778,0.03212429503483357,0.03080106245918955,0.03344752761047759,0.9614287294039588,0.9508476626330402,0.9720097961748775
bank_marketing,ada,sigmoid,class_weighted_threshold,10,0.7598363374986177,0.7504874109127423,0.7691852640844931,0.7425547902316845,0.7307165783213951,0.7543930021419738,0.890264650283554,0.8780901587308584,0.9024391418362495,1.0,1.0,1.0,0.0,0.0,0.0,0.3557116001326993,0.34715596611659916,0.36426723414879947
bank_marketing,ada,sigmoid,confidence_rejector,10,0.9999225920601571,0.9998151885629963,1.0000299955573178,1.0,1.0,1.0,0.9993383742911153,0.9984203687856098,1.0002563797966209,1.9282317814884444,1.8987416841110543,1.9577218788658346,0.9282317814884442,0.898741684111054,0.9577218788658344,0.0007740793984297245,-0.0002999555731779378,0.001848114370037387
bank_marketing,ada,sigmoid,cost_controlled_mondrian,10,0.9896826274466438,0.9889836174150438,0.9903816374782438,0.9894927989981215,0.988642145573844,0.990343452422399,0.9911153119092628,0.9893001890752912,0.9929304347432345,1.6623797412363153,1.6426513174367565,1.682108165035874,0.6623797412363154,0.6426513174367565,0.6821081650358742,0.019672674997235434,0.017706151444239433,0.021639198550231435
bank_marketing,ada,sigmoid,cost_tuned_threshold,10,0.7589185004976224,0.7451383812250804,0.7726986197701645,0.7418409517845962,0.7242088784613963,0.7594730251077961,0.8878071833648393,0.8708798855874751,0.9047344811422036,1.0,1.0,1.0,0.0,0.0,0.0,0.35921707397987396,0.35083175429002245,0.36760239366972547
bank_marketing,ada,sigmoid,marginal_cp,10,0.8998562423974346,0.8987303875607461,0.900982097234123,0.9914339386349406,0.9904782184652597,0.9923896588046214,0.20869565217391303,0.19867054790366273,0.21872075644416333,1.0178370009952449,1.0152688011652657,1.020405200825224,0.01783700099524494,0.015268801165265822,0.02040520082522406,0.9333628220723211,0.9219576031948261,0.9447680409498161
bank_marketing,ada,sigmoid,mondrian_cp,10,0.9011832356518855,0.8985589137268936,0.9038075575768775,0.9010644959298684,0.8982905659612455,0.9038384258984913,0.9020793950850662,0.894850484983426,0.9093083051867064,1.1846732279110914,1.1754453356618066,1.1939011201603762,0.18467322791109145,0.1754453356618067,0.1939011201603762,0.2019241402189539,0.19302174639807287,0.21082653403983495
bank_marketing,ada,sigmoid,raps_cp,10,0.9017582660621477,0.8996740315712262,0.9038425005530693,0.9683656856606137,0.9664425830631239,0.9702887882581034,0.399054820415879,0.39108047410802227,0.4070291667237357,1.0508680747539534,1.0479972059188942,1.0537389435890125,0.09684839102067899,0.09592837761910064,0.09776840442225734,0.7068340152604224,0.6977276626304838,0.7159403678903611
bank_marketing,ada,sigmoid,risk_controlled_rejector,10,0.9002875152051312,0.8990656792675498,0.9015093511427126,0.9915591734502192,0.990579926895304,0.9925384200051343,0.2114366729678639,0.20084827636618405,0.22202506956954374,1.0186884883335174,1.0159989820436264,1.0213779946234085,0.018688488333517637,0.015998982043626514,0.02137799462340876,0.9300453389361938,0.9179491631757134,0.9421415146966742
bank_marketing,et,isotonic,aps_cp,10,0.8995355523609424,0.8971711185635007,0.9018999861583841,0.918609893550407,0.915717938569611,0.921501848531203,0.7555765595463138,0.7437298794806224,0.7674232396120051,1.1076523277673338,1.1021242676859981,1.1131803878486695,0.23161561428729405,0.22634925378497753,0.23688197478961057,0.290677872387482,0.2781775586922939,0.3031781860826701
bank_marketing,et,isotonic,capacity_limited_mondrian,10,0.9089350879133031,0.9055246963647668,0.9123454794618394,0.9108328115216031,0.906006813822251,0.9156588092209552,0.8946124763705102,0.8865267713474708,0.9026981813935496,1.099966825168639,1.0999668251686388,1.0999668251686392,0.09996682516863872,0.09996682516863872,0.09996682516863872,0.20203472299015815,0.19625402712646112,0.20781541885385518
bank_marketing,et,isotonic,class_conditional_rejector,10,0.940030963175937,0.9352119959045098,0.9448499304473643,0.999636819035692,0.9993476571053037,0.9999259809660803,0.49017013232514167,0.44857842632587897,0.5317618383244044,1.094161229680416,1.0844026796468642,1.1039197797139677,0.09416122968041579,0.08440267964686403,0.10391977971396756,0.5968041579121973,0.5481962370280296,0.6454120787963651
bank_marketing,et,isotonic,class_weighted_threshold,10,0.79296693575141,0.7785042817233705,0.8074295897794495,0.7759924859110833,0.7578742962464595,0.794110675575707,0.9210775047258979,0.9072604251378062,0.9348945843139895,1.0,1.0,1.0,0.0,0.0,0.0,0.29013601680858125,0.2853060139923341,0.29496601962482843
bank_marketing,et,isotonic,confidence_rejector,10,0.9996682516863873,0.9994286341336173,0.9999078692391573,0.9996869129618033,0.9994100514159152,0.9999637745076915,0.9995274102079396,0.9989580873618056,1.0000967330540735,1.9228906336392793,1.8955318442240157,1.9502494230545429,0.9228906336392789,0.8955318442240152,0.9502494230545426,0.0008293707840318479,0.00016938366985722476,0.001489357898206471
bank_marketing,et,isotonic,cost_controlled_mondrian,10,0.9931328099082162,0.9918634535399654,0.9944021662764669,0.9932122730118973,0.9916161312330133,0.9948084147907813,0.9925330812854443,0.9897515101406518,0.9953146524302368,1.5969368572376421,1.5259870422717243,1.66788667220356,0.5969368572376423,0.5259870422717244,0.6678866722035602,0.014729625124405617,0.011942747401426722,0.017516502847384513
bank_marketing,et,isotonic,cost_tuned_threshold,10,0.800176932433927,0.7886445618756641,0.8117093029921898,0.7834940513462743,0.7692474485382395,0.7977406541543091,0.9260869565217391,0.916573180658289,0.9356007323851893,1.0,1.0,1.0,0.0,0.0,0.0,0.27765122193962183,0.2735040947111088,0.28179834916813484
bank_marketing,et,isotonic,marginal_cp,10,0.9024328209664935,0.9007024841723489,0.904163157760638,0.9572197871008141,0.9517262283097991,0.9627133458918291,0.48894139886578447,0.44803298480070475,0.5298498129308642,1.0005639721331419,0.9967066843063348,1.004421259959949,0.0032179586420435697,-3.693754679969614e-05,0.006472854830886835,0.6294924250801724,0.5856013977479526,0.6733834524123923
bank_marketing,et,isotonic,mondrian_cp,10,0.9112020347229901,0.9071644450233732,0.915239624422607,0.9108328115216031,0.906006813822251,0.9156588092209552,0.9139886578449905,0.9054633396555443,0.9225139760344367,1.118799071104722,1.1093330031932762,1.1282651390161678,0.1187990711047219,0.10933300319327602,0.1282651390161678,0.17936525489328764,0.16992458869957278,0.1888059210870025
bank_marketing,et,isotonic,raps_cp,10,0.8994249695897378,0.8972402169743376,0.901609722205138,0.9322980588603631,0.9297215187098888,0.9348745990108374,0.6513232514177694,0.6368110686657523,0.6658354341697864,1.0578569058940617,1.0536874352857097,1.0620263765024136,0.14223156032290168,0.138659906716613,0.14580321392919038,0.4225478270485459,0.40718797150047065,0.4379076825966211
bank_marketing,et,isotonic,risk_controlled_rejector,10,0.9035275904014155,0.9016119574299629,0.9054432233728681,0.9580463368816531,0.9525553621591898,0.9635373116041164,0.4920604914933836,0.4509594362041307,0.5331615467826365,1.0027756275572266,0.9983866404789365,1.0071646146355167,0.0027756275572265844,-0.0016133595210634736,0.0071646146355166425,0.6313170408050425,0.5876566567820869,0.674977424827998
bank_marketing,et,none,aps_cp,10,0.9000442331084816,0.8975619378252858,0.9025265283916774,0.9306950532247964,0.9282692017063991,0.9331209047431936,0.6687145557655956,0.6607428399530464,0.6766862715781448,1.0996240185779056,1.0950376507566844,1.1042103863991268,0.2143204688709499,0.2122623811953723,0.21637855654652752,0.38885325666261195,0.37916422434334535,0.39854228898187855
bank_marketing,et,none,capacity_limited_mondrian,10,0.9023443547495299,0.900107378441636,0.9045813310574238,0.9023293675641828,0.8995591929312589,0.9050995421971068,0.9024574669187146,0.8959526905100853,0.908962243327344,1.089505695012717,1.084055615455466,1.0949557745699683,0.08950569501271703,0.08405561545546578,0.09495577456996829,0.200364923144974,0.19341387741513086,0.20731596887481715
bank_marketing,et,none,class_conditional_rejector,10,0.9139223708946146,0.913027435714351,0.9148173060748782,0.999711959924859,0.9994355824030227,0.9999883374466952,0.2664461247637051,0.25899767795202955,0.27389457157538066,1.0439455932765673,1.0420109808301345,1.0458802057230001,0.04394559327656751,0.04201098083013479,0.04588020572300023,0.858487227689926,0.849779748095049,0.8671947072848031
bank_marketing,et,none,class_weighted_threshold,10,0.8087802720336172,0.802093517562424,0.8154670265048105,0.7950407013149656,0.7866280850584431,0.8034533175714882,0.912476370510397,0.9054182798129881,0.9195344612078059,1.0,1.0,1.0,0.0,0.0,0.0,0.2833794094880018,0.27993385178014873,0.2868249671958548
bank_marketing,et,none,confidence_rejector,10,0.9999557668915184,0.9998895510460238,1.000021982737013,1.0,1.0,1.0,0.9996219281663515,0.9990559641863822,1.000187892146321,1.901326993254451,1.8554125951924034,1.9472413913164985,0.901326993254451,0.8554125951924035,0.9472413913164984,0.00044233108481698554,-0.00021982737012889863,0.0011044895397628698
bank_marketing,et,none,cost_controlled_mondrian,10,0.9888864314939733,0.9879684343913788,0.9898044285965677,0.9888165309956166,0.9876898771192439,0.9899431848719893,0.989413988657845,0.9866969124133586,0.9921310649023315,1.4936967820413578,1.4747679260159365,1.512625638066779,0.493696782041358,0.47476792601593676,0.5126256380667792,0.022260311843414794,0.019325243562857322,0.025195380123972266
bank_marketing,et,none,cost_tuned_threshold,10,0.8030410262081167,0.79416844117443,0.8119136112418034,0.7862867877269881,0.7752207770202272,0.7973527984337491,0.9294896030245745,0.9213852909276911,0.937593915121458,1.0,1.0,1.0,0.0,0.0,0.0,0.2712042463784142,0.2682323827150768,0.27417611004175163
bank_marketing,et,none,marginal_cp,10,0.8989162888421982,0.8981714394129429,0.8996611382714536,0.9833813400125235,0.982388615941561,0.984374064083486,0.26143667296786394,0.25434086413420104,0.26853248180152683,0.9976335286962291,0.9958429585753203,0.9994240988171379,0.0029193851597921045,0.0015198724418179852,0.004318897877766224,0.8621917505252682,0.8512215670593195,0.8731619339912169
bank_marketing,et,none,mondrian_cp,10,0.9024770540749751,0.9002219509420836,0.9047321572078667,0.9023293675641828,0.8995591929312589,0.9050995421971068,0.9035916824196597,0.8962694786739125,0.9109138861654069,1.0906004644476393,1.0841154755466154,1.0970854533486631,0.09060046444763907,0.08411547554661526,0.09708545334866288,0.19903792989052307,0.1910971900825395,0.20697866969850665
bank_marketing,et,none,raps_cp,10,0.900132699325445,0.8976300903215219,0.9026353083293682,0.9504946775203507,0.9481671730881137,0.9528221819525876,0.5200378071833648,0.5115178581462446,0.528557756220485,1.0499834125843193,1.0468707311884293,1.0530960939802092,0.12383058719451509,0.12225340785498237,0.1254077665340478,0.566537653433595,0.5564034352234032,0.5766718716437867
bank_marketing,et,none,risk_controlled_rejector,10,0.9002653986508902,0.8996368461793652,0.9008939511224151,0.9840701314965561,0.9829823243877251,0.985157938605387,0.26776937618147445,0.2614173466849322,0.2741214056780167,1.0006524383501052,0.9997224651467936,1.0015824115534169,0.0006524383501050536,-0.00027753485320652146,0.0015824115534166286,0.8707508570164768,0.8640163441844628,0.8774853698484908
bank_marketing,et,sigmoid,aps_cp,10,0.899767776180471,0.8976502490707728,0.9018853032901691,0.9332999373825924,0.9308200464990402,0.9357798282661447,0.6466918714555765,0.638891574028408,0.654492168882745,1.064923144974013,1.0615136412453352,1.068332648702691,0.1641822404069446,0.16262094394389623,0.16574353686999296,0.41426517748534775,0.40633803304491106,0.42219232192578443
bank_marketing,et,sigmoid,capacity_limited_mondrian,10,0.9022337719783258,0.9002053173667602,0.9042622265898913,0.9022417031934878,0.8997867735555248,0.9046966328314509,0.9021739130434783,0.8963466300317723,0.9080011960551843,1.0933760920048659,1.0896200325807655,1.0971321514289663,0.09337609200486566,0.08962003258076533,0.09713215142896599,0.20077407939842976,0.1943953081034953,0.2071528506933642
bank_marketing,et,sigmoid,class_conditional_rejector,10,0.9278779166205906,0.9260588306930718,0.9296970025481094,0.9997871008140263,0.9995470177794015,1.0000271838486512,0.3851606805293006,0.3708102102309839,0.39951115082761723,1.0689483578458474,1.0650358753894307,1.0728608403022641,0.0689483578458476,0.06503587538943086,0.07286084030226435,0.71952891739467,0.7026059565499645,0.7364518782393754
bank_marketing,et,sigmoid,class_weighted_threshold,10,0.7956983302001548,0.7864068384988527,0.8049898219014568,0.779160926737633,0.7675320970269373,0.7907897564483288,0.9205103969754254,0.9112252276955407,0.92979556625531,1.0,1.0,1.0,0.0,0.0,0.0,0.28800176932433924,0.2834644018622156,0.29253913678646287
bank_marketing,et,sigmoid,confidence_rejector,10,0.9999668251686387,0.9999018024991706,1.0000318478381067,1.0,1.0,1.0,0.9997164461247637,0.9991606805293006,1.000272211720227,1.9773305319031294,1.9354917701520957,2.019169293654163,0.9773305319031296,0.9354917701520961,1.0191692936541632,0.00033174831361273917,-0.00031847838106822946,0.0009819750082937077
bank_marketing,et,sigmoid,cost_controlled_mondrian,10,0.9893619374101515,0.9884323291058669,0.9902915457144362,0.9894301815904821,0.98832261451329,0.9905377486676743,0.9888468809073723,0.9863037889002728,0.9913899729144717,1.501227468760367,1.474624873409625,1.527830064111109,0.5012274687603672,0.47462487340962506,0.5278300641111093,0.022381952891739467,0.019553358354704235,0.0252105474287747
bank_marketing,et,sigmoid,cost_tuned_threshold,10,0.803748755943824,0.793905749537899,0.813591762349749,0.7880400751408893,0.7756866927109713,0.8003934575708072,0.922306238185255,0.9126413521887415,0.9319711241817685,1.0,1.0,1.0,0.0,0.0,0.0,0.2780603781930775,0.27444826054185983,0.28167249584429516
bank_marketing,et,sigmoid,marginal_cp,10,0.8991042795532456,0.897004575395894,0.9012039837105972,0.9692423293675642,0.9670998928151832,0.9713847659199452,0.36975425330812856,0.3530429063158321,0.38646560030042504,0.992602012606436,0.9887298681718849,0.9964741570409871,0.0073979873935640815,0.0035258429590130104,0.011270131828115152,0.7223930111688599,0.7039334881518098,0.74085253418591
bank_marketing,et,sigmoid,mondrian_cp,10,0.9023885878580117,0.9003262944148738,0.9044508813011496,0.9022417031934878,0.8997867735555248,0.9046966328314509,0.9034971644612476,0.8964702079725181,0.9105241209499771,1.0953223487780601,1.0899062017714733,1.1007384957846469,0.0953223487780604,0.08990620177147364,0.10073849578464715,0.1992259206015703,0.19141115494853844,0.20704068625460215
bank_marketing,et,sigmoid,raps_cp,10,0.8990600464447638,0.897093695427014,0.9010263974625136,0.9480651221039448,0.9454168676349637,0.9507133765729259,0.5292060491493383,0.518154559057231,0.5402575392414457,1.029481366803052,1.027148055055246,1.031814678550858,0.09034612407386929,0.08885845883915112,0.09183378930858745,0.5622581001879907,0.5509352805007938,0.5735809198751877
bank_marketing,et,sigmoid,risk_controlled_rejector,10,0.9028751520513104,0.9018266681179475,0.9039236359846733,0.9714715090795242,0.9696227373581935,0.9733202808008549,0.3851606805293006,0.3708102102309839,0.39951115082761723,1.0,1.0,1.0,0.0,0.0,0.0,0.7445316819639499,0.7290168874046057,0.7600464765232942
bank_marketing,gb,isotonic,aps_cp,10,0.899502377529581,0.8968652381818831,0.9021395168772788,0.9200125234815278,0.9167012758901708,0.9233237710728849,0.7447069943289225,0.7335832804981436,0.7558307081597014,1.1034170076302112,1.097800748397262,1.1090332668631604,0.22572155258210774,0.22048166749277412,0.23096143767144137,0.3005971469645029,0.28838587903766655,0.31280841489133926
bank_marketing,gb,isotonic,capacity_limited_mondrian,10,0.9073758708393231,0.9023188411008151,0.9124329005778312,0.9107326236693801,0.9034262417673984,0.9180390055713619,0.8820415879017014,0.8685950151459573,0.8954881606574455,1.099966825168639,1.0999668251686388,1.0999668251686392,0.09996682516863872,0.09996682516863872,0.09996682516863872,0.2168306977772863,0.20663859806816565,0.22702279748640697
bank_marketing,gb,isotonic,class_conditional_rejector,10,0.939787681079288,0.9353355461490733,0.9442398160095027,0.9997745773324984,0.9995960669944087,0.9999530876705881,0.48705103969754254,0.4485177110101168,0.5255843683849684,1.0931328099082165,1.0843015398831999,1.101964079933233,0.09313280990821629,0.08430153988319962,0.10196407993323296,0.6003317483136127,0.5553073753886983,0.645356121238527
bank_marketing,gb,isotonic,class_weighted_threshold,10,0.7978657525157581,0.7887047666174563,0.8070267384140599,0.781753287413901,0.7702450642049709,0.7932615106228312,0.9194706994328923,0.9096105119177882,0.9293308869479964,1.0,1.0,1.0,0.0,0.0,0.0,0.28692911644365815,0.2814839378635945,0.2923742950237218
