dataset,model,probability_calibration,method,setting,coverage_class_1,abstention_rate,mean_cost,ablation
mammography,logreg,none,marginal_cp,0.21000000000000002,0.08461538461538462,0.2112650871703174,0.023826553419758607,alpha_frontier
mammography,logreg,none,marginal_cp,0.23,0.08076923076923077,0.23285650424675905,0.022932498882431828,alpha_frontier
mammography,logreg,none,marginal_cp,0.25,0.07884615384615386,0.2532409476978096,0.022932498882431828,alpha_frontier
mammography,logreg,none,marginal_cp,0.27,0.07692307692307693,0.2718372820742065,0.022932498882431828,alpha_frontier
mammography,logreg,none,marginal_cp,0.29000000000000004,0.07115384615384615,0.29074653553866786,0.02248547161376844,alpha_frontier
mammography,logreg,none,marginal_cp,0.31,0.06923076923076923,0.30894054537326776,0.02248547161376844,alpha_frontier
mammography,logreg,none,marginal_cp,0.33,0.06153846153846154,0.3306213679034421,0.02248547161376844,alpha_frontier
mammography,logreg,none,marginal_cp,0.35000000000000003,0.057692307692307696,0.34917299955297276,0.022038444345105053,alpha_frontier
mammography,logreg,none,marginal_cp,0.37,0.057692307692307696,0.3667411712114439,0.022038444345105053,alpha_frontier
mammography,logreg,none,marginal_cp,0.39,0.053846153846153856,0.38591864103710327,0.022038444345105053,alpha_frontier
mammography,logreg,none,marginal_cp,0.41000000000000003,0.046153846153846156,0.4059901654000894,0.01980330800178811,alpha_frontier
mammography,logreg,none,marginal_cp,0.43,0.04230769230769231,0.4238265534197586,0.01935628073312472,alpha_frontier
mammography,logreg,none,marginal_cp,0.45,0.03653846153846154,0.4341081805990165,0.01890925346446133,alpha_frontier
mammography,logreg,none,mondrian_cp,0.01,0.9865384615384615,0.8809566383549396,0.013679034421099686,alpha_frontier
mammography,logreg,none,mondrian_cp,0.03,0.9865384615384615,0.8566383549396512,0.03500223513634332,alpha_frontier
mammography,logreg,none,mondrian_cp,0.05,0.975,0.7349128296826106,0.05596781403665624,alpha_frontier
mammography,logreg,none,mondrian_cp,0.06999999999999999,0.951923076923077,0.6160482789450157,0.078363880196692,alpha_frontier
mammography,logreg,none,mondrian_cp,0.09,0.9307692307692308,0.4551184622261958,0.10299508270004469,alpha_frontier
mammography,logreg,none,mondrian_cp,0.11,0.9288461538461539,0.40554313813142606,0.11877514528386231,alpha_frontier
mammography,logreg,none,mondrian_cp,0.13,0.9153846153846154,0.2741171211443898,0.12650871703173894,alpha_frontier
mammography,logreg,none,mondrian_cp,0.15000000000000002,0.875,0.11537773804202056,0.1292355833705856,alpha_frontier
mammography,logreg,none,mondrian_cp,0.17,0.8288461538461538,0.10666070630308448,0.08904783191774698,alpha_frontier
mammography,logreg,none,mondrian_cp,0.19,0.8192307692307692,0.13629861421546713,0.07961555654894949,alpha_frontier
mammography,logreg,none,mondrian_cp,0.21000000000000002,0.7903846153846155,0.16624944121591417,0.06982565936522128,alpha_frontier
mammography,logreg,none,mondrian_cp,0.23,0.7596153846153846,0.1979436745641484,0.05900759946356728,alpha_frontier
mammography,logreg,none,mondrian_cp,0.25,0.7461538461538462,0.22261957979436744,0.05333035315154224,alpha_frontier
mammography,logreg,none,mondrian_cp,0.27,0.7346153846153846,0.24327223960661598,0.050245864997764865,alpha_frontier
mammography,logreg,none,mondrian_cp,0.29000000000000004,0.7211538461538461,0.26374608851139925,0.04747429593205186,alpha_frontier
mammography,logreg,none,mondrian_cp,0.31,0.7153846153846153,0.2870362092087617,0.04595440321859633,alpha_frontier
mammography,logreg,none,mondrian_cp,0.33,0.7,0.308314707197139,0.04273580688421994,alpha_frontier
mammography,logreg,none,mondrian_cp,0.35000000000000003,0.6692307692307693,0.32919088064371926,0.039159588734912834,alpha_frontier
mammography,logreg,none,mondrian_cp,0.37,0.6423076923076924,0.351721054984354,0.03674564148413053,alpha_frontier
mammography,logreg,none,mondrian_cp,0.39,0.625,0.373088958426464,0.033080017881090745,alpha_frontier
mammography,logreg,none,mondrian_cp,0.41000000000000003,0.6076923076923076,0.39338399642378186,0.03021904336164506,alpha_frontier
mammography,logreg,none,mondrian_cp,0.43,0.5846153846153845,0.40898524810013415,0.027715690657130088,alpha_frontier
mammography,logreg,none,mondrian_cp,0.45,0.5711538461538461,0.4165847116674117,0.027358068842199372,alpha_frontier
mammography,logreg,sigmoid,cost_tuned_threshold,,0.7346153846153846,0.0,0.09110415735359857,alpha_frontier
mammography,logreg,sigmoid,marginal_cp,0.01,0.5826923076923076,0.02284309342869915,0.09700491729995529,alpha_frontier
mammography,logreg,sigmoid,marginal_cp,0.03,0.0,0.020652659812248546,0.10326329906124274,alpha_frontier
mammography,logreg,sigmoid,marginal_cp,0.05,0.0,0.04483683504693786,0.06392489941886456,alpha_frontier
mammography,logreg,sigmoid,marginal_cp,0.06999999999999999,0.0,0.06691998211890925,0.047384890478319175,alpha_frontier
mammography,logreg,sigmoid,marginal_cp,0.09,0.0,0.08538220831470719,0.0348681269557443,alpha_frontier
mammography,logreg,sigmoid,marginal_cp,0.11,0.0,0.1064371926687528,0.03218596334376397,alpha_frontier
mammography,logreg,sigmoid,marginal_cp,0.13,0.0,0.12865444792132322,0.025927581582476534,alpha_frontier
mammography,logreg,sigmoid,marginal_cp,0.15000000000000002,0.0,0.14917299955297275,0.024586499776486366,alpha_frontier
mammography,logreg,sigmoid,marginal_cp,0.17,0.0,0.1697362539114886,0.02413947250782298,alpha_frontier
mammography,logreg,sigmoid,marginal_cp,0.19,0.0,0.1913723737147966,0.02369244523915959,alpha_frontier
mammography,logreg,sigmoid,marginal_cp,0.21000000000000002,0.0,0.2119803308001788,0.02369244523915959,alpha_frontier
mammography,logreg,sigmoid,marginal_cp,0.23,0.0,0.23299061242735805,0.0232454179704962,alpha_frontier
mammography,logreg,sigmoid,marginal_cp,0.25,0.0,0.2535985695127403,0.022351363433169423,alpha_frontier
mammography,logreg,sigmoid,marginal_cp,0.27,0.0,0.27206079570853825,0.022351363433169423,alpha_frontier
mammography,logreg,sigmoid,marginal_cp,0.29000000000000004,0.0,0.29052302190433615,0.022351363433169423,alpha_frontier
mammography,logreg,sigmoid,marginal_cp,0.31,0.0,0.3092534644613322,0.022351363433169423,alpha_frontier
mammography,logreg,sigmoid,marginal_cp,0.33,0.0,0.32981671881984803,0.021904336164506037,alpha_frontier
mammography,logreg,sigmoid,marginal_cp,0.35000000000000003,0.0,0.3486365668305767,0.021904336164506037,alpha_frontier
mammography,logreg,sigmoid,marginal_cp,0.37,0.0,0.3675905230219043,0.021457308895842648,alpha_frontier
mammography,logreg,sigmoid,marginal_cp,0.39,0.0,0.3867679928475637,0.02056325435851587,alpha_frontier
mammography,logreg,sigmoid,marginal_cp,0.41000000000000003,0.0,0.40496200268216365,0.019669199821189094,alpha_frontier
mammography,logreg,sigmoid,marginal_cp,0.43,0.0,0.42405006705409026,0.019222172552525705,alpha_frontier
mammography,logreg,sigmoid,marginal_cp,0.45,0.0,0.43737147966025924,0.018775145283862316,alpha_frontier
mammography,logreg,sigmoid,mondrian_cp,0.01,0.9865384615384615,0.8839517210549843,0.013902548055431382,alpha_frontier
mammography,logreg,sigmoid,mondrian_cp,0.03,0.9865384615384615,0.8608851139919536,0.03410818059901654,alpha_frontier
mammography,logreg,sigmoid,mondrian_cp,0.05,0.9634615384615385,0.6962002682163612,0.05864997764863657,alpha_frontier
mammography,logreg,sigmoid,mondrian_cp,0.06999999999999999,0.951923076923077,0.589718372820742,0.07881090746535538,alpha_frontier
mammography,logreg,sigmoid,mondrian_cp,0.09,0.9288461538461539,0.45659365221278503,0.10312919088064372,alpha_frontier
mammography,logreg,sigmoid,mondrian_cp,0.11,0.926923076923077,0.40715243629861425,0.12047384890478319,alpha_frontier
mammography,logreg,sigmoid,mondrian_cp,0.13,0.9038461538461539,0.20987930263746088,0.13053196244970944,alpha_frontier
mammography,logreg,sigmoid,mondrian_cp,0.15000000000000002,0.873076923076923,0.1484577559231113,0.1258828788556102,alpha_frontier
mammography,logreg,sigmoid,mondrian_cp,0.17,0.8307692307692308,0.10710773357174788,0.08788556101922218,alpha_frontier
mammography,logreg,sigmoid,mondrian_cp,0.19,0.8134615384615385,0.13652212784979884,0.07890031291908807,alpha_frontier
mammography,logreg,sigmoid,mondrian_cp,0.21000000000000002,0.7903846153846154,0.16495306213679034,0.0715690657130085,alpha_frontier
mammography,logreg,sigmoid,mondrian_cp,0.23,0.7615384615384616,0.19660259275815825,0.059633437639696016,alpha_frontier
mammography,logreg,sigmoid,mondrian_cp,0.25,0.7442307692307693,0.2201162270898525,0.05400089405453733,alpha_frontier
mammography,logreg,sigmoid,mondrian_cp,0.27,0.7230769230769231,0.24193115780062585,0.05118462226195798,alpha_frontier
mammography,logreg,sigmoid,mondrian_cp,0.29000000000000004,0.7230769230769231,0.2635225748770675,0.0478766204738489,alpha_frontier
mammography,logreg,sigmoid,mondrian_cp,0.31,0.7134615384615385,0.2871703173893608,0.04425569959767546,alpha_frontier
mammography,logreg,sigmoid,mondrian_cp,0.33,0.698076923076923,0.30853822083147076,0.04161823871256147,alpha_frontier
mammography,logreg,sigmoid,mondrian_cp,0.35000000000000003,0.6653846153846155,0.32986142154671433,0.0388913723737148,alpha_frontier
mammography,logreg,sigmoid,mondrian_cp,0.37,0.6423076923076924,0.351318730442557,0.03594099240053643,alpha_frontier
mammography,logreg,sigmoid,mondrian_cp,0.39,0.625,0.37174787662047387,0.03316942333482342,alpha_frontier
mammography,logreg,sigmoid,mondrian_cp,0.41000000000000003,0.6038461538461538,0.39240053643272244,0.030442556995976755,alpha_frontier
mammography,logreg,sigmoid,mondrian_cp,0.43,0.5826923076923076,0.41059454626732234,0.028520339740724182,alpha_frontier
mammography,logreg,sigmoid,mondrian_cp,0.45,0.5769230769230769,0.42051855163164953,0.02758158247653107,alpha_frontier
mammography,rf,isotonic,cost_tuned_threshold,,0.8038461538461539,0.0,0.07000447027268664,alpha_frontier
mammography,rf,isotonic,marginal_cp,0.01,0.7519230769230769,0.0208314707197139,0.05958873491282969,alpha_frontier
mammography,rf,isotonic,marginal_cp,0.03,0.44038461538461543,0.01752346893160483,0.0673223066607063,alpha_frontier
mammography,rf,isotonic,marginal_cp,0.05,0.37115384615384617,0.03701385784532857,0.042422887796155564,alpha_frontier
mammography,rf,isotonic,marginal_cp,0.06999999999999999,0.37115384615384617,0.04425569959767546,0.03929369691551184,alpha_frontier
mammography,rf,isotonic,marginal_cp,0.09,0.37115384615384617,0.050603486812695574,0.03750558784085829,alpha_frontier
mammography,rf,isotonic,marginal_cp,0.11,0.37115384615384617,0.061957979436745636,0.03303531515422441,alpha_frontier
mammography,rf,isotonic,marginal_cp,0.13,0.37115384615384617,0.0857398301296379,0.030353151542244078,alpha_frontier
mammography,rf,isotonic,marginal_cp,0.15000000000000002,0.37115384615384617,0.09231113097898971,0.029906124273580685,alpha_frontier
mammography,rf,isotonic,marginal_cp,0.17,0.37115384615384617,0.11721054984354044,0.02677693339293697,alpha_frontier
mammography,rf,isotonic,marginal_cp,0.19,0.37115384615384617,0.11721054984354044,0.02677693339293697,alpha_frontier
mammography,rf,isotonic,marginal_cp,0.21000000000000002,0.37115384615384617,0.11721054984354044,0.02677693339293697,alpha_frontier
mammography,rf,isotonic,marginal_cp,0.23,0.37115384615384617,0.14309342869915065,0.024988824318283413,alpha_frontier
mammography,rf,isotonic,marginal_cp,0.25,0.37115384615384617,0.15704067948144837,0.024541797049620027,alpha_frontier
mammography,rf,isotonic,marginal_cp,0.27,0.37115384615384617,0.17581582476531069,0.02275368797496647,alpha_frontier
mammography,rf,isotonic,marginal_cp,0.29000000000000004,0.37115384615384617,0.17581582476531069,0.02275368797496647,alpha_frontier
mammography,rf,isotonic,marginal_cp,0.31,0.36923076923076925,0.19843540455967815,0.02096557890031292,alpha_frontier
mammography,rf,isotonic,marginal_cp,0.33,0.36923076923076925,0.25127402771569063,0.018730442556995977,alpha_frontier
mammography,rf,isotonic,marginal_cp,0.35000000000000003,0.36923076923076925,0.25127402771569063,0.018730442556995977,alpha_frontier
mammography,rf,isotonic,marginal_cp,0.37,0.36923076923076925,0.25127402771569063,0.018730442556995977,alpha_frontier
mammography,rf,isotonic,marginal_cp,0.39,0.36923076923076925,0.25127402771569063,0.018730442556995977,alpha_frontier
mammography,rf,isotonic,marginal_cp,0.41000000000000003,0.36923076923076925,0.25127402771569063,0.018730442556995977,alpha_frontier
mammography,rf,isotonic,marginal_cp,0.43,0.36923076923076925,0.25127402771569063,0.018730442556995977,alpha_frontier
mammography,rf,isotonic,marginal_cp,0.45,0.36923076923076925,0.25127402771569063,0.018730442556995977,alpha_frontier
mammography,rf,isotonic,mondrian_cp,0.01,0.9961538461538462,0.9141707644166294,0.0069736253911488605,alpha_frontier
mammography,rf,isotonic,mondrian_cp,0.03,0.9961538461538462,0.8940992400536432,0.023871256146624945,alpha_frontier
mammography,rf,isotonic,mondrian_cp,0.05,0.9884615384615385,0.7742065265981225,0.03424228877961556,alpha_frontier
mammography,rf,isotonic,mondrian_cp,0.06999999999999999,0.9615384615384615,0.597362539114886,0.049441215914170764,alpha_frontier
mammography,rf,isotonic,mondrian_cp,0.09,0.95,0.5115780062583818,0.06303084488153778,alpha_frontier
mammography,rf,isotonic,mondrian_cp,0.11,0.9403846153846154,0.4082700044702727,0.07653106839517211,alpha_frontier
mammography,rf,isotonic,mondrian_cp,0.13,0.923076923076923,0.22208314707197138,0.09190880643719267,alpha_frontier
mammography,rf,isotonic,mondrian_cp,0.15000000000000002,0.9153846153846154,0.2234242288779616,0.09074653553866786,alpha_frontier
mammography,rf,isotonic,mondrian_cp,0.17,0.873076923076923,0.08314707197139026,0.10098345999105947,alpha_frontier
mammography,rf,isotonic,mondrian_cp,0.19,0.8557692307692308,0.04117121144389808,0.09155118462226196,alpha_frontier
mammography,rf,isotonic,mondrian_cp,0.21000000000000002,0.8538461538461538,0.06276262852033973,0.08413053196244971,alpha_frontier
mammography,rf,isotonic,mondrian_cp,0.23,0.8365384615384615,0.09302637460885113,0.06423781850692892,alpha_frontier
mammography,rf,isotonic,mondrian_cp,0.25,0.825,0.13080017881090747,0.05721949038891373,alpha_frontier
mammography,rf,isotonic,mondrian_cp,0.27,0.8096153846153846,0.1380867232901207,0.05029056772463121,alpha_frontier
mammography,rf,isotonic,mondrian_cp,0.29000000000000004,0.8057692307692308,0.14492624050067054,0.04894948591864104,alpha_frontier
mammography,rf,isotonic,mondrian_cp,0.31,0.8057692307692308,0.16119803308001787,0.04805543138131426,alpha_frontier
mammography,rf,isotonic,mondrian_cp,0.33,0.7846153846153846,0.2162717925793473,0.044076888690210106,alpha_frontier
mammography,rf,isotonic,mondrian_cp,0.35000000000000003,0.7673076923076924,0.21949038891372372,0.041260616897630754,alpha_frontier
mammography,rf,isotonic,mondrian_cp,0.37,0.7538461538461538,0.22565936522127847,0.035404559678140365,alpha_frontier
mammography,rf,isotonic,mondrian_cp,0.39,0.7192307692307692,0.23071077335717477,0.03115780062583818,alpha_frontier
mammography,rf,isotonic,mondrian_cp,0.41000000000000003,0.7038461538461538,0.23147071971390254,0.03075547608404113,alpha_frontier
mammography,rf,isotonic,mondrian_cp,0.43,0.6826923076923077,0.23272239606616002,0.029995529727313362,alpha_frontier
mammography,rf,isotonic,mondrian_cp,0.45,0.6576923076923077,0.23661153330353152,0.026687527939204293,alpha_frontier
mammography,rf,none,cost_tuned_threshold,,0.8038461538461539,0.0,0.06803755029056772,alpha_frontier
mammography,rf,none,marginal_cp,0.01,0.6615384615384615,0.010326329906124273,0.07952615109521681,alpha_frontier
mammography,rf,none,marginal_cp,0.03,0.26153846153846155,0.02556995976754582,0.05422440768886903,alpha_frontier
mammography,rf,none,marginal_cp,0.05,0.15576923076923077,0.04573088958426464,0.039785426911041574,alpha_frontier
mammography,rf,none,marginal_cp,0.06999999999999999,0.11153846153846154,0.06772463120250335,0.033080017881090745,alpha_frontier
mammography,rf,none,marginal_cp,0.09,0.05576923076923077,0.08980777827447475,0.02860974519445686,alpha_frontier
mammography,rf,none,marginal_cp,0.11,0.028846153846153848,0.10827000447027268,0.027268663388466695,alpha_frontier
mammography,rf,none,marginal_cp,0.13,0.023076923076923078,0.12632990612427358,0.02548055431381314,alpha_frontier
mammography,rf,none,marginal_cp,0.15000000000000002,0.019230769230769232,0.14577559231113096,0.022798390701832812,alpha_frontier
mammography,rf,none,marginal_cp,0.17,0.013461538461538464,0.16410371032632992,0.02101028162717926,alpha_frontier
mammography,rf,none,marginal_cp,0.19,0.009615384615384616,0.18225301743406347,0.02056325435851587,alpha_frontier
mammography,rf,none,marginal_cp,0.21000000000000002,0.0019230769230769232,0.2038891372373715,0.02011622708985248,alpha_frontier
mammography,rf,none,marginal_cp,0.23,0.0019230769230769232,0.22422887796155563,0.019222172552525705,alpha_frontier
mammography,rf,none,marginal_cp,0.25,0.0019230769230769232,0.24278050961108627,0.018775145283862316,alpha_frontier
mammography,rf,none,marginal_cp,0.27,0.0019230769230769232,0.2615556548949486,0.01743406347787215,alpha_frontier
mammography,rf,none,marginal_cp,0.29000000000000004,0.0019230769230769232,0.2814483683504694,0.016540008940545373,alpha_frontier
mammography,rf,none,marginal_cp,0.31,0.0019230769230769232,0.3255699597675458,0.015198927134555206,alpha_frontier
mammography,rf,none,marginal_cp,0.33,0.0019230769230769232,0.36678587393831025,0.01475189986589182,alpha_frontier
mammography,rf,none,marginal_cp,0.35000000000000003,0.0019230769230769232,0.40496200268216365,0.012516763522574876,alpha_frontier
mammography,rf,none,marginal_cp,0.37,0.0019230769230769232,0.4421099687080912,0.009834599910594547,alpha_frontier
mammography,rf,none,marginal_cp,0.39,0.0019230769230769232,0.47599463567277606,0.009387572641931158,alpha_frontier
mammography,rf,none,marginal_cp,0.41000000000000003,0.0019230769230769232,0.47599463567277606,0.009387572641931158,alpha_frontier
mammography,rf,none,marginal_cp,0.43,0.0019230769230769232,0.47599463567277606,0.009387572641931158,alpha_frontier
mammography,rf,none,marginal_cp,0.45,0.0019230769230769232,0.47599463567277606,0.009387572641931158,alpha_frontier
mammography,rf,none,mondrian_cp,0.01,0.9903846153846153,0.8448368350469379,0.013097898971837283,alpha_frontier
mammography,rf,none,mondrian_cp,0.03,0.9903846153846153,0.824139472507823,0.031649530621367904,alpha_frontier
mammography,rf,none,mondrian_cp,0.05,0.9711538461538461,0.6369691551184622,0.057532409476978096,alpha_frontier
mammography,rf,none,mondrian_cp,0.06999999999999999,0.95,0.44108180599016544,0.0829682610639249,alpha_frontier
mammography,rf,none,mondrian_cp,0.09,0.9326923076923077,0.33875726419311575,0.10491729995529728,alpha_frontier
mammography,rf,none,mondrian_cp,0.11,0.9153846153846154,0.22177022798390703,0.11926687527939203,alpha_frontier
mammography,rf,none,mondrian_cp,0.13,0.8884615384615385,0.08010728654447921,0.12101028162717926,alpha_frontier
mammography,rf,none,mondrian_cp,0.15000000000000002,0.8615384615384615,0.07796155565489496,0.09772016092981672,alpha_frontier
mammography,rf,none,mondrian_cp,0.17,0.8423076923076923,0.11935628073312472,0.06316495306213679,alpha_frontier
mammography,rf,none,mondrian_cp,0.19,0.8173076923076923,0.1543138131426017,0.05011175681716584,alpha_frontier
mammography,rf,none,mondrian_cp,0.21000000000000002,0.8115384615384615,0.17863209655789003,0.04514975413500223,alpha_frontier
mammography,rf,none,mondrian_cp,0.23,0.7980769230769231,0.1991953509164059,0.04130531962449709,alpha_frontier
mammography,rf,none,mondrian_cp,0.25,0.7730769230769231,0.22534644613321414,0.034286991506481894,alpha_frontier
mammography,rf,none,mondrian_cp,0.27,0.7576923076923077,0.24765310683951722,0.030978989718372825,alpha_frontier
mammography,rf,none,mondrian_cp,0.29000000000000004,0.7480769230769231,0.29257934734018776,0.029101475189986587,alpha_frontier
mammography,rf,none,mondrian_cp,0.31,0.7365384615384615,0.3363433169423335,0.026151095216808223,alpha_frontier
mammography,rf,none,mondrian_cp,0.33,0.7211538461538461,0.3781403665623603,0.022619579794367455,alpha_frontier
mammography,rf,none,mondrian_cp,0.35000000000000003,0.698076923076923,0.41636119803308,0.018864550737594993,alpha_frontier
mammography,rf,none,mondrian_cp,0.37,0.6788461538461539,0.45315154224407694,0.016495306213679034,alpha_frontier
mammography,rf,none,mondrian_cp,0.39,0.6653846153846155,0.454492624050067,0.015467143495753241,alpha_frontier
mammography,rf,none,mondrian_cp,0.41000000000000003,0.6442307692307693,0.45623603039785426,0.014215467143495752,alpha_frontier
mammography,rf,none,mondrian_cp,0.43,0.6153846153846154,0.45744300402324545,0.013679034421099686,alpha_frontier
mammography,rf,none,mondrian_cp,0.45,0.6019230769230769,0.45806884219937416,0.013366115333035316,alpha_frontier
mammography,rf,sigmoid,cost_tuned_threshold,,0.7961538461538462,0.0,0.0681269557443004,alpha_frontier
mammography,rf,sigmoid,marginal_cp,0.01,0.625,0.019132767098793028,0.08717031738936075,alpha_frontier
mammography,rf,sigmoid,marginal_cp,0.03,0.0,0.02320071524362986,0.07286544479213232,alpha_frontier
mammography,rf,sigmoid,marginal_cp,0.05,0.0,0.046714349575324096,0.042914617791685296,alpha_frontier
mammography,rf,sigmoid,marginal_cp,0.06999999999999999,0.0,0.06772463120250335,0.03442109968708092,alpha_frontier
mammography,rf,sigmoid,marginal_cp,0.09,0.0,0.08931604827894501,0.029056772463120252,alpha_frontier
mammography,rf,sigmoid,marginal_cp,0.11,0.0,0.10728654447921324,0.025927581582476534,alpha_frontier
mammography,rf,sigmoid,marginal_cp,0.13,0.0,0.127179257934734,0.024586499776486366,alpha_frontier
mammography,rf,sigmoid,marginal_cp,0.15000000000000002,0.0,0.14635672776039338,0.022798390701832812,alpha_frontier
mammography,rf,sigmoid,marginal_cp,0.17,0.0,0.16714349575324094,0.022351363433169423,alpha_frontier
mammography,rf,sigmoid,marginal_cp,0.19,0.0,0.18569512740277155,0.02101028162717926,alpha_frontier
mammography,rf,sigmoid,marginal_cp,0.21000000000000002,0.0,0.20590075994635676,0.019669199821189094,alpha_frontier
mammography,rf,sigmoid,marginal_cp,0.23,0.0,0.22691104157353598,0.01743406347787215,alpha_frontier
mammography,rf,sigmoid,marginal_cp,0.25,0.0,0.24680375502905677,0.016987036209208762,alpha_frontier
mammography,rf,sigmoid,marginal_cp,0.27,0.0,0.26861868573983017,0.016540008940545373,alpha_frontier
mammography,rf,sigmoid,marginal_cp,0.29000000000000004,0.0,0.2859633437639696,0.015645954403218594,alpha_frontier
mammography,rf,sigmoid,marginal_cp,0.31,0.0,0.30075994635672776,0.015645954403218594,alpha_frontier
mammography,rf,sigmoid,marginal_cp,0.33,0.0,0.3153777380420205,0.015645954403218594,alpha_frontier
mammography,rf,sigmoid,marginal_cp,0.35000000000000003,0.0,0.3218596334376397,0.015645954403218594,alpha_frontier
mammography,rf,sigmoid,marginal_cp,0.37,0.0,0.329682610639249,0.015645954403218594,alpha_frontier
mammography,rf,sigmoid,marginal_cp,0.39,0.0,0.33272239606616,0.015645954403218594,alpha_frontier
mammography,rf,sigmoid,marginal_cp,0.41000000000000003,0.0,0.33334823424228877,0.015645954403218594,alpha_frontier
mammography,rf,sigmoid,marginal_cp,0.43,0.0,0.33518104604380866,0.015198927134555206,alpha_frontier
mammography,rf,sigmoid,marginal_cp,0.45,0.0,0.33518104604380866,0.015198927134555206,alpha_frontier
mammography,rf,sigmoid,mondrian_cp,0.01,0.9826923076923076,0.8347340187751453,0.014975413500223514,alpha_frontier
mammography,rf,sigmoid,mondrian_cp,0.03,0.9826923076923076,0.812919088064372,0.03442109968708092,alpha_frontier
mammography,rf,sigmoid,mondrian_cp,0.05,0.9634615384615385,0.5555654894948592,0.05820295037997318,alpha_frontier
mammography,rf,sigmoid,mondrian_cp,0.06999999999999999,0.9365384615384615,0.37326776933392936,0.08578453285650425,alpha_frontier
mammography,rf,sigmoid,mondrian_cp,0.09,0.9326923076923077,0.3299061242735807,0.10317389360751006,alpha_frontier
mammography,rf,sigmoid,mondrian_cp,0.11,0.9076923076923077,0.19302637460885114,0.1186410371032633,alpha_frontier
mammography,rf,sigmoid,mondrian_cp,0.13,0.8961538461538462,0.13111309789897183,0.11600357621814932,alpha_frontier
mammography,rf,sigmoid,mondrian_cp,0.15000000000000002,0.876923076923077,0.08556101922217255,0.11077335717478767,alpha_frontier
mammography,rf,sigmoid,mondrian_cp,0.17,0.8423076923076923,0.1136790344210997,0.07232901206973626,alpha_frontier
mammography,rf,sigmoid,mondrian_cp,0.19,0.8346153846153846,0.1408582923558337,0.06410371032632992,alpha_frontier
mammography,rf,sigmoid,mondrian_cp,0.21000000000000002,0.823076923076923,0.1709879302637461,0.05346446133214126,alpha_frontier
mammography,rf,sigmoid,mondrian_cp,0.23,0.8038461538461539,0.19655789003129193,0.0456861868573983,alpha_frontier
mammography,rf,sigmoid,mondrian_cp,0.25,0.7807692307692308,0.22619579794367456,0.037773804202056324,alpha_frontier
mammography,rf,sigmoid,mondrian_cp,0.27,0.7615384615384615,0.24725078229772013,0.032811801519892714,alpha_frontier
mammography,rf,sigmoid,mondrian_cp,0.29000000000000004,0.7461538461538462,0.2654447921323201,0.03075547608404113,alpha_frontier
mammography,rf,sigmoid,mondrian_cp,0.31,0.7326923076923076,0.28475637013857846,0.028430934286991505,alpha_frontier
mammography,rf,sigmoid,mondrian_cp,0.33,0.725,0.2914170764416629,0.027179257934734018,alpha_frontier
mammography,rf,sigmoid,mondrian_cp,0.35000000000000003,0.7019230769230769,0.30379973178363884,0.02521233795261511,alpha_frontier
mammography,rf,sigmoid,mondrian_cp,0.37,0.6923076923076923,0.3048725972284309,0.024362986142154673,alpha_frontier
mammography,rf,sigmoid,mondrian_cp,0.39,0.65,0.3114438980777828,0.0224407688869021,alpha_frontier
mammography,rf,sigmoid,mondrian_cp,0.41000000000000003,0.6346153846153846,0.31457308895842645,0.021054984354045597,alpha_frontier
mammography,rf,sigmoid,mondrian_cp,0.43,0.625,0.31506481895395616,0.020786767992847562,alpha_frontier
mammography,rf,sigmoid,mondrian_cp,0.45,0.6076923076923076,0.31654000894054535,0.019713902548055433,alpha_frontier
miniboone,ada,isotonic,cost_tuned_threshold,,0.9705342465753425,0.0,0.24077961019490254,alpha_frontier
miniboone,ada,isotonic,marginal_cp,0.01,0.9791232876712328,0.37222542574866413,0.06207280974897167,alpha_frontier
miniboone,ada,isotonic,marginal_cp,0.03,0.9495753424657535,0.20515895898204745,0.1552223888055972,alpha_frontier
miniboone,ada,isotonic,marginal_cp,0.05,0.9127123287671234,0.11523853457886442,0.2679160419790105,alpha_frontier
miniboone,ada,isotonic,marginal_cp,0.06999999999999999,0.8820821917808219,0.058513051166724325,0.36432937377465113,alpha_frontier
miniboone,ada,isotonic,marginal_cp,0.09,0.8486986301369862,0.013251066774305157,0.46753930726944215,alpha_frontier
miniboone,ada,isotonic,marginal_cp,0.11,0.8084931506849315,0.02656364125629493,0.44290162611002193,alpha_frontier
miniboone,ada,isotonic,marginal_cp,0.13,0.772931506849315,0.05571445046707416,0.3842117402837043,alpha_frontier
miniboone,ada,isotonic,marginal_cp,0.15000000000000002,0.7447671232876713,0.08961673009649021,0.30078806750470916,alpha_frontier
miniboone,ada,isotonic,marginal_cp,0.17,0.6955342465753425,0.11649175412293852,0.27273286433706223,alpha_frontier
miniboone,ada,isotonic,marginal_cp,0.19,0.6670410958904109,0.14104486218429246,0.2339522546419098,alpha_frontier
miniboone,ada,isotonic,marginal_cp,0.21000000000000002,0.6339041095890411,0.1662130473224926,0.20184138699880827,alpha_frontier
miniboone,ada,isotonic,marginal_cp,0.23,0.5953835616438357,0.19247299427209472,0.17402452619843925,alpha_frontier
miniboone,ada,isotonic,marginal_cp,0.25,0.5809589041095891,0.20926459846999576,0.15435359243455196,alpha_frontier
miniboone,ada,isotonic,marginal_cp,0.27,0.5517397260273973,0.232929689001653,0.1315150117249068,alpha_frontier
