dataset,model,probability_calibration,method,setting,coverage_class_1,abstention_rate,mean_cost,ablation
miniboone,gnb,sigmoid,mondrian_cp,0.05,0.9993424657534247,0.9945104370891478,0.0018452312305385766,alpha_frontier
miniboone,gnb,sigmoid,mondrian_cp,0.06999999999999999,0.9993424657534247,0.9945104370891478,0.0018452312305385766,alpha_frontier
miniboone,gnb,sigmoid,mondrian_cp,0.09,0.9993424657534247,0.9945104370891478,0.0018452312305385766,alpha_frontier
miniboone,gnb,sigmoid,mondrian_cp,0.11,0.9993424657534247,0.9945104370891478,0.0018452312305385766,alpha_frontier
miniboone,gnb,sigmoid,mondrian_cp,0.13,0.9993424657534247,0.9945104370891478,0.0018452312305385766,alpha_frontier
miniboone,gnb,sigmoid,mondrian_cp,0.15000000000000002,0.9993424657534247,0.9945104370891478,0.0018452312305385766,alpha_frontier
miniboone,gnb,sigmoid,mondrian_cp,0.17,0.9993424657534247,0.9945104370891478,0.0018452312305385766,alpha_frontier
miniboone,gnb,sigmoid,mondrian_cp,0.19,0.9993424657534247,0.9945104370891478,0.0018452312305385766,alpha_frontier
miniboone,gnb,sigmoid,mondrian_cp,0.21000000000000002,0.9993424657534247,0.9945104370891478,0.0018452312305385766,alpha_frontier
miniboone,gnb,sigmoid,mondrian_cp,0.23,0.9993424657534247,0.9945104370891478,0.0018452312305385766,alpha_frontier
miniboone,gnb,sigmoid,mondrian_cp,0.25,0.9993424657534247,0.9945104370891478,0.0018452312305385766,alpha_frontier
miniboone,gnb,sigmoid,mondrian_cp,0.27,0.9993424657534247,0.9945104370891478,0.0018452312305385766,alpha_frontier
miniboone,gnb,sigmoid,mondrian_cp,0.29000000000000004,0.9993424657534247,0.9945104370891478,0.0018452312305385766,alpha_frontier
miniboone,gnb,sigmoid,mondrian_cp,0.31,0.9993424657534247,0.9945104370891478,0.0018452312305385766,alpha_frontier
miniboone,gnb,sigmoid,mondrian_cp,0.33,0.9993424657534247,0.9945104370891478,0.0018452312305385766,alpha_frontier
miniboone,gnb,sigmoid,mondrian_cp,0.35000000000000003,0.9993424657534247,0.9945104370891478,0.0018452312305385766,alpha_frontier
miniboone,gnb,sigmoid,mondrian_cp,0.37,0.9993424657534247,0.9945104370891478,0.0018452312305385766,alpha_frontier
miniboone,gnb,sigmoid,mondrian_cp,0.39,0.9993424657534247,0.9945104370891478,0.0018452312305385766,alpha_frontier
miniboone,gnb,sigmoid,mondrian_cp,0.41000000000000003,0.9993424657534247,0.9945104370891478,0.0018452312305385766,alpha_frontier
miniboone,gnb,sigmoid,mondrian_cp,0.43,0.9993424657534247,0.9945104370891478,0.0018452312305385766,alpha_frontier
miniboone,gnb,sigmoid,mondrian_cp,0.45,0.9993424657534247,0.9945104370891478,0.0018452312305385766,alpha_frontier
miniboone,hgb,isotonic,cost_tuned_threshold,,0.9809452054794521,0.0,0.1478799062007458,alpha_frontier
miniboone,hgb,isotonic,marginal_cp,0.01,0.9844109589041097,0.2151385845538769,0.04832583708145927,alpha_frontier
miniboone,hgb,isotonic,marginal_cp,0.03,0.956931506849315,0.08762157382847038,0.13694306692807443,alpha_frontier
miniboone,hgb,isotonic,marginal_cp,0.05,0.9215890410958905,0.026613616268788682,0.2464152539115058,alpha_frontier
miniboone,hgb,isotonic,marginal_cp,0.06999999999999999,0.8923150684931507,0.012720562795525314,0.26931918656056586,alpha_frontier
miniboone,hgb,isotonic,marginal_cp,0.09,0.8557534246575342,0.04558489985776343,0.20212586014684963,alpha_frontier
miniboone,hgb,isotonic,marginal_cp,0.11,0.8252876712328767,0.07133356398723714,0.15676776996117325,alpha_frontier
miniboone,hgb,isotonic,marginal_cp,0.13,0.7772876712328767,0.09885441894437397,0.12818206281474648,alpha_frontier
miniboone,hgb,isotonic,marginal_cp,0.15000000000000002,0.7420547945205479,0.12261177103755813,0.10321762195825164,alpha_frontier
miniboone,hgb,isotonic,marginal_cp,0.17,0.710082191780822,0.14864490831507324,0.0775419982316534,alpha_frontier
miniboone,hgb,isotonic,marginal_cp,0.19,0.6671369863013699,0.16831199784723022,0.06897320570483989,alpha_frontier
miniboone,hgb,isotonic,marginal_cp,0.21000000000000002,0.6178219178082192,0.19183485180486679,0.05837850305616423,alpha_frontier
miniboone,hgb,isotonic,marginal_cp,0.23,0.5766986301369863,0.2144197132203129,0.04766078499211933,alpha_frontier
miniboone,hgb,isotonic,marginal_cp,0.25,0.5318767123287671,0.2339830084957521,0.04281705301195556,alpha_frontier
miniboone,hgb,isotonic,marginal_cp,0.27,0.5164657534246576,0.24819897743435973,0.036201130204128705,alpha_frontier
miniboone,hgb,isotonic,marginal_cp,0.29000000000000004,0.47510958904109585,0.2648445008265098,0.03313343328335832,alpha_frontier
miniboone,hgb,isotonic,marginal_cp,0.31,0.39957534246575344,0.2959904663053089,0.028024449313804635,alpha_frontier
miniboone,hgb,isotonic,marginal_cp,0.33,0.3608767123287671,0.3121593049629031,0.02559873909199246,alpha_frontier
miniboone,hgb,isotonic,marginal_cp,0.35000000000000003,0.36075342465753424,0.3252220043824242,0.021370084188674893,alpha_frontier
miniboone,hgb,isotonic,marginal_cp,0.37,0.3068767123287671,0.356444854495829,0.01732595240841118,alpha_frontier
miniboone,hgb,isotonic,marginal_cp,0.39,0.27865753424657536,0.37558528428093646,0.014823357551993233,alpha_frontier
miniboone,hgb,isotonic,marginal_cp,0.41000000000000003,0.26273972602739726,0.3835389997309038,0.014046822742474919,alpha_frontier
miniboone,hgb,isotonic,marginal_cp,0.43,0.23321917808219178,0.4105831699534848,0.01092530657748049,alpha_frontier
miniboone,hgb,isotonic,marginal_cp,0.45,0.18258904109589041,0.43129973474801064,0.00971437358243955,alpha_frontier
miniboone,hgb,isotonic,mondrian_cp,0.01,0.9924246575342466,0.2377964863721985,0.02765540306769692,alpha_frontier
miniboone,hgb,isotonic,mondrian_cp,0.03,0.9751780821917808,0.100545880905701,0.08992426863491332,alpha_frontier
miniboone,hgb,isotonic,mondrian_cp,0.05,0.9567123287671233,0.03812324606927305,0.15632183908045977,alpha_frontier
miniboone,hgb,isotonic,mondrian_cp,0.06999999999999999,0.9367671232876713,0.008034444316303388,0.20470918386960366,alpha_frontier
miniboone,hgb,isotonic,mondrian_cp,0.09,0.916904109589041,0.034102179679391074,0.15615269288432707,alpha_frontier
miniboone,hgb,isotonic,mondrian_cp,0.11,0.8996575342465754,0.0611771037558144,0.11753354092184679,alpha_frontier
miniboone,hgb,isotonic,mondrian_cp,0.13,0.8807123287671234,0.08729096989966555,0.0892438396186522,alpha_frontier
miniboone,hgb,isotonic,mondrian_cp,0.15000000000000002,0.8601369863013698,0.1118056356437166,0.06963441356244955,alpha_frontier
miniboone,hgb,isotonic,mondrian_cp,0.17,0.8459041095890412,0.13490177987929114,0.05594126013916119,alpha_frontier
miniboone,hgb,isotonic,mondrian_cp,0.19,0.8264657534246576,0.1556644754545804,0.045711759504862955,alpha_frontier
miniboone,hgb,isotonic,mondrian_cp,0.21000000000000002,0.8082328767123288,0.17384000307538539,0.03982239649406066,alpha_frontier
miniboone,hgb,isotonic,mondrian_cp,0.23,0.7982465753424657,0.1890823818859801,0.035851305116672436,alpha_frontier
miniboone,hgb,isotonic,mondrian_cp,0.25,0.7647945205479452,0.2044554645754046,0.03226463691231307,alpha_frontier
miniboone,hgb,isotonic,mondrian_cp,0.27,0.7435890410958904,0.2340329835082459,0.025268135163187638,alpha_frontier
miniboone,hgb,isotonic,mondrian_cp,0.29000000000000004,0.7297945205479452,0.24544266328374276,0.023311421212470686,alpha_frontier
miniboone,hgb,isotonic,mondrian_cp,0.31,0.7125890410958904,0.2701918271633414,0.019528697189866606,alpha_frontier
miniboone,hgb,isotonic,mondrian_cp,0.33,0.6986164383561644,0.29491023718909776,0.01629185407296352,alpha_frontier
miniboone,hgb,isotonic,mondrian_cp,0.35000000000000003,0.6767260273972603,0.30960673509399145,0.014527351708761006,alpha_frontier
miniboone,hgb,isotonic,mondrian_cp,0.37,0.6640547945205479,0.3295582977741898,0.012747472417637334,alpha_frontier
miniboone,hgb,isotonic,mondrian_cp,0.39,0.6534246575342466,0.3338446161534617,0.012366893476338753,alpha_frontier
miniboone,hgb,isotonic,mondrian_cp,0.41000000000000003,0.6231506849315068,0.36020451312805135,0.010325606427555454,alpha_frontier
miniboone,hgb,isotonic,mondrian_cp,0.43,0.5855890410958904,0.3788759466420636,0.008976281090224119,alpha_frontier
miniboone,hgb,isotonic,mondrian_cp,0.45,0.5768356164383561,0.387709991158267,0.008568792526813517,alpha_frontier
miniboone,hgb,none,cost_tuned_threshold,,0.9805068493150685,0.0,0.14676123476723177,alpha_frontier
miniboone,hgb,none,marginal_cp,0.01,0.9827123287671233,0.20009226156152696,0.05351170568561873,alpha_frontier
miniboone,hgb,none,marginal_cp,0.03,0.9512328767123288,0.07742282704801445,0.15346941913658557,alpha_frontier
miniboone,hgb,none,marginal_cp,0.05,0.9183561643835617,0.020359051243608962,0.25649482950832275,alpha_frontier
miniboone,hgb,none,marginal_cp,0.06999999999999999,0.8823972602739726,0.019367239457194478,0.25765194325913965,alpha_frontier
miniboone,hgb,none,marginal_cp,0.09,0.8453287671232876,0.051235920501287814,0.19441433129589053,alpha_frontier
miniboone,hgb,none,marginal_cp,0.11,0.8062739726027397,0.0798908238188598,0.14993272594471993,alpha_frontier
miniboone,hgb,none,marginal_cp,0.13,0.7657123287671233,0.106431399684773,0.11765271210548571,alpha_frontier
miniboone,hgb,none,marginal_cp,0.15000000000000002,0.7224657534246576,0.13190712336139623,0.09536770076500212,alpha_frontier
miniboone,hgb,none,marginal_cp,0.17,0.6804520547945205,0.15543766578249335,0.07690001153269518,alpha_frontier
miniboone,hgb,none,marginal_cp,0.19,0.6390684931506849,0.17748817898742936,0.06353746203821167,alpha_frontier
miniboone,hgb,none,marginal_cp,0.21000000000000002,0.598041095890411,0.1988428862491831,0.053811555760581255,alpha_frontier
miniboone,hgb,none,marginal_cp,0.23,0.5535616438356165,0.22113558605312728,0.045008265098220125,alpha_frontier
miniboone,hgb,none,marginal_cp,0.25,0.5077534246575343,0.24323991850228732,0.03808480375197017,alpha_frontier
miniboone,hgb,none,marginal_cp,0.27,0.46450684931506847,0.2643601276284934,0.032437627340176065,alpha_frontier
miniboone,hgb,none,marginal_cp,0.29000000000000004,0.4220684931506849,0.28506515972782837,0.027916810825356554,alpha_frontier
miniboone,hgb,none,marginal_cp,0.31,0.3797945205479452,0.3058009456810057,0.024572329220005382,alpha_frontier
miniboone,hgb,none,marginal_cp,0.33,0.3367123287671233,0.32682504901395454,0.021458501518471534,alpha_frontier
miniboone,hgb,none,marginal_cp,0.35000000000000003,0.29383561643835615,0.3479683235305424,0.01898281628416561,alpha_frontier
miniboone,hgb,none,marginal_cp,0.37,0.255027397260274,0.36782378041748354,0.01649559835466882,alpha_frontier
miniboone,hgb,none,marginal_cp,0.39,0.21604109589041096,0.38871717987160265,0.014315918963595126,alpha_frontier
miniboone,hgb,none,marginal_cp,0.41000000000000003,0.17784931506849316,0.4086841194787222,0.012847422442624842,alpha_frontier
miniboone,hgb,none,marginal_cp,0.43,0.1422054794520548,0.42850497828009076,0.011232845115903587,alpha_frontier
miniboone,hgb,none,marginal_cp,0.45,0.1085890410958904,0.44933302579479495,0.009337638872871257,alpha_frontier
miniboone,hgb,none,mondrian_cp,0.01,0.991027397260274,0.21392765155883597,0.032472225425748666,alpha_frontier
miniboone,hgb,none,mondrian_cp,0.03,0.9696986301369863,0.08297389766655135,0.10714642678660671,alpha_frontier
miniboone,hgb,none,mondrian_cp,0.05,0.9493424657534246,0.02619075077845693,0.1783954176757775,alpha_frontier
miniboone,hgb,none,mondrian_cp,0.06999999999999999,0.9298219178082192,0.012751316649367624,0.19461038711413522,alpha_frontier
miniboone,hgb,none,mondrian_cp,0.09,0.910986301369863,0.04440856494829508,0.13761196324914465,alpha_frontier
miniboone,hgb,none,mondrian_cp,0.11,0.892,0.07251374312843578,0.10074193672394571,alpha_frontier
miniboone,hgb,none,mondrian_cp,0.13,0.8715068493150685,0.09832007073386384,0.07734594241340867,alpha_frontier
miniboone,hgb,none,mondrian_cp,0.15000000000000002,0.8513698630136985,0.12315380771152884,0.060296774689578295,alpha_frontier
miniboone,hgb,none,mondrian_cp,0.17,0.8318904109589041,0.14691115980471303,0.04799523315265444,alpha_frontier
miniboone,hgb,none,mondrian_cp,0.19,0.8115616438356165,0.17073001960558182,0.039253450197977935,alpha_frontier
miniboone,hgb,none,mondrian_cp,0.21000000000000002,0.7902191780821918,0.19442586399108136,0.03272210048821743,alpha_frontier
miniboone,hgb,none,mondrian_cp,0.23,0.7713424657534247,0.21517702687117982,0.02774382039749356,alpha_frontier
miniboone,hgb,none,mondrian_cp,0.25,0.7503013698630137,0.2374312843578211,0.0239880059970015,alpha_frontier
miniboone,hgb,none,mondrian_cp,0.27,0.7301643835616438,0.2583708145927036,0.02040902625610272,alpha_frontier
miniboone,hgb,none,mondrian_cp,0.29000000000000004,0.708986301369863,0.28075193172644447,0.017306731249759736,alpha_frontier
miniboone,hgb,none,mondrian_cp,0.31,0.6884931506849316,0.30256025833237227,0.015150117249067774,alpha_frontier
miniboone,hgb,none,mondrian_cp,0.33,0.6687945205479452,0.3223657402068197,0.013370237957944106,alpha_frontier
miniboone,hgb,none,mondrian_cp,0.35000000000000003,0.6490821917808219,0.343236074270557,0.01166724330142621,alpha_frontier
miniboone,hgb,none,mondrian_cp,0.37,0.6300821917808219,0.36392572944297086,0.010352516049667474,alpha_frontier
miniboone,hgb,none,mondrian_cp,0.39,0.6105342465753425,0.3852189289970399,0.009145427286356821,alpha_frontier
miniboone,hgb,none,mondrian_cp,0.41000000000000003,0.5916438356164384,0.40603544381655327,0.008215123207626957,alpha_frontier
miniboone,hgb,none,mondrian_cp,0.43,0.5726712328767123,0.4267673855380002,0.007430899934648061,alpha_frontier
miniboone,hgb,none,mondrian_cp,0.45,0.550986301369863,0.4470418636835428,0.0063237611963249145,alpha_frontier
miniboone,hgb,sigmoid,cost_tuned_threshold,,0.9803424657534248,0.0,0.148748702571791,alpha_frontier
miniboone,hgb,sigmoid,marginal_cp,0.01,0.9757397260273972,0.21423134586552878,0.07119901587667705,alpha_frontier
miniboone,hgb,sigmoid,marginal_cp,0.03,0.9441917808219177,0.08051358935916657,0.171145196632453,alpha_frontier
miniboone,hgb,sigmoid,marginal_cp,0.05,0.9097945205479452,0.0230000384423173,0.27803405989313035,alpha_frontier
miniboone,hgb,sigmoid,marginal_cp,0.06999999999999999,0.8689863013698631,0.019528697189866606,0.2863529773574751,alpha_frontier
miniboone,hgb,sigmoid,marginal_cp,0.09,0.8322465753424657,0.04978664513896898,0.22026678968208202,alpha_frontier
miniboone,hgb,sigmoid,marginal_cp,0.11,0.7868082191780822,0.07929496790066506,0.17303271441202475,alpha_frontier
miniboone,hgb,sigmoid,marginal_cp,0.13,0.7397260273972603,0.10628147464729173,0.13948025987006496,alpha_frontier
miniboone,hgb,sigmoid,marginal_cp,0.15000000000000002,0.6916438356164384,0.13066543651251297,0.1175912043978011,alpha_frontier
miniboone,hgb,sigmoid,marginal_cp,0.17,0.6398904109589041,0.15420751162880098,0.10178372352285396,alpha_frontier
miniboone,hgb,sigmoid,marginal_cp,0.19,0.588013698630137,0.17688463460577403,0.08785222773228771,alpha_frontier
miniboone,hgb,sigmoid,marginal_cp,0.21000000000000002,0.5357671232876713,0.19845077461269364,0.0766962672509899,alpha_frontier
miniboone,hgb,sigmoid,marginal_cp,0.23,0.478041095890411,0.2207165647945258,0.06892707492407643,alpha_frontier
miniboone,hgb,sigmoid,marginal_cp,0.25,0.42195890410958903,0.2414677276746242,0.06347595433052704,alpha_frontier
miniboone,hgb,sigmoid,marginal_cp,0.27,0.36324657534246574,0.2624264790681582,0.05887440894937147,alpha_frontier
miniboone,hgb,sigmoid,marginal_cp,0.29000000000000004,0.30141095890410957,0.2840464383193019,0.05389228462691731,alpha_frontier
miniboone,hgb,sigmoid,marginal_cp,0.31,0.23816438356164382,0.3055087840695037,0.05044400876484835,alpha_frontier
miniboone,hgb,sigmoid,marginal_cp,0.33,0.17573972602739726,0.32627147964479297,0.04741859839311114,alpha_frontier
miniboone,hgb,sigmoid,marginal_cp,0.35000000000000003,0.11535616438356164,0.3463037711913274,0.04488140545112059,alpha_frontier
miniboone,hgb,sigmoid,marginal_cp,0.37,0.05491780821917809,0.3664437012263099,0.04223272978895168,alpha_frontier
miniboone,hgb,sigmoid,marginal_cp,0.39,0.006945205479452055,0.38698727559297275,0.03683158420789605,alpha_frontier
miniboone,hgb,sigmoid,marginal_cp,0.41000000000000003,0.0,0.4077115288509591,0.026371429669780493,alpha_frontier
miniboone,hgb,sigmoid,marginal_cp,0.43,0.0,0.4287010340983354,0.01933648560335217,alpha_frontier
miniboone,hgb,sigmoid,marginal_cp,0.45,0.0,0.44921001037942565,0.014954061430823052,alpha_frontier
miniboone,hgb,sigmoid,mondrian_cp,0.01,0.9909178082191781,0.21817937185253528,0.03272594471994772,alpha_frontier
miniboone,hgb,sigmoid,mondrian_cp,0.03,0.9705205479452055,0.0866297620420559,0.10492061661476955,alpha_frontier
miniboone,hgb,sigmoid,mondrian_cp,0.05,0.9508493150684931,0.028189751278207047,0.1746511359704763,alpha_frontier
miniboone,hgb,sigmoid,mondrian_cp,0.06999999999999999,0.9305479452054793,0.011155960481297812,0.1987390919924653,alpha_frontier
miniboone,hgb,sigmoid,mondrian_cp,0.09,0.9111506849315069,0.04294391265905509,0.14204051820243724,alpha_frontier
miniboone,hgb,sigmoid,mondrian_cp,0.11,0.8910136986301369,0.07238303924960596,0.1032368431169031,alpha_frontier
miniboone,hgb,sigmoid,mondrian_cp,0.13,0.8696575342465753,0.09934263637412064,0.0788721024103333,alpha_frontier
miniboone,hgb,sigmoid,mondrian_cp,0.15000000000000002,0.8515753424657534,0.12351516549417599,0.062411102141237074,alpha_frontier
miniboone,hgb,sigmoid,mondrian_cp,0.17,0.8333287671232877,0.14641525391150578,0.0502556414100642,alpha_frontier
miniboone,hgb,sigmoid,mondrian_cp,0.19,0.812958904109589,0.17030715411525005,0.04047976011994003,alpha_frontier
miniboone,hgb,sigmoid,mondrian_cp,0.21000000000000002,0.791945205479452,0.1933571675700611,0.03401376234959443,alpha_frontier
miniboone,hgb,sigmoid,mondrian_cp,0.23,0.7700684931506849,0.21569599815476875,0.029196939991542693,alpha_frontier
miniboone,hgb,sigmoid,mondrian_cp,0.25,0.7488493150684932,0.23735824395494562,0.024576173451735673,alpha_frontier
miniboone,hgb,sigmoid,mondrian_cp,0.27,0.7289452054794521,0.25912043978010996,0.020981816783915735,alpha_frontier
miniboone,hgb,sigmoid,mondrian_cp,0.29000000000000004,0.7086027397260274,0.2805866297620421,0.017671933264137164,alpha_frontier
miniboone,hgb,sigmoid,mondrian_cp,0.31,0.6900958904109589,0.301437742667128,0.015319263445200477,alpha_frontier
miniboone,hgb,sigmoid,mondrian_cp,0.33,0.6693561643835617,0.3223311421212471,0.013335639872371508,alpha_frontier
miniboone,hgb,sigmoid,mondrian_cp,0.35000000000000003,0.6484657534246575,0.3428516510975282,0.01157882597162957,alpha_frontier
miniboone,hgb,sigmoid,mondrian_cp,0.37,0.6282602739726028,0.3638680659670165,0.010083419828547265,alpha_frontier
miniboone,hgb,sigmoid,mondrian_cp,0.39,0.6095616438356164,0.3849575212393803,0.009068542651751048,alpha_frontier
miniboone,hgb,sigmoid,mondrian_cp,0.41000000000000003,0.5897945205479452,0.40540114558105567,0.008084419328797141,alpha_frontier
miniboone,hgb,sigmoid,mondrian_cp,0.43,0.5708904109589041,0.4255641410064198,0.0070772306154615,alpha_frontier
miniboone,hgb,sigmoid,mondrian_cp,0.45,0.5522602739726027,0.4452389190020375,0.006431399684772998,alpha_frontier
miniboone,logreg,isotonic,cost_tuned_threshold,,0.9516438356164384,0.0,0.3570560873409449,alpha_frontier
miniboone,logreg,isotonic,marginal_cp,0.01,0.9717945205479452,0.5142390343289893,0.08077884134855648,alpha_frontier
miniboone,logreg,isotonic,marginal_cp,0.03,0.9232739726027397,0.3094952523738131,0.2227155652942759,alpha_frontier
miniboone,logreg,isotonic,marginal_cp,0.05,0.8889041095890411,0.2062276554030677,0.32892015530696195,alpha_frontier
miniboone,logreg,isotonic,marginal_cp,0.06999999999999999,0.8602054794520548,0.13329104678430015,0.42003229154653443,alpha_frontier
miniboone,logreg,isotonic,marginal_cp,0.09,0.8236438356164383,0.07766501364702263,0.5309652865874754,alpha_frontier
miniboone,logreg,isotonic,marginal_cp,0.11,0.7844520547945205,0.024391650328681812,0.6517087610041133,alpha_frontier
miniboone,logreg,isotonic,marginal_cp,0.13,0.751,0.01128666436012763,0.6922884711490409,alpha_frontier
miniboone,logreg,isotonic,marginal_cp,0.15000000000000002,0.7069589041095891,0.050190289470649296,0.6052319993849229,alpha_frontier
miniboone,logreg,isotonic,marginal_cp,0.17,0.6867671232876712,0.07232537577365164,0.5493522469534463,alpha_frontier
miniboone,logreg,isotonic,marginal_cp,0.19,0.651986301369863,0.11148656441010266,0.45988544189443736,alpha_frontier
miniboone,logreg,isotonic,marginal_cp,0.21000000000000002,0.617,0.13589743589743591,0.4254142159689386,alpha_frontier
miniboone,logreg,isotonic,marginal_cp,0.23,0.5905753424657535,0.16317226002383423,0.37696920770384035,alpha_frontier
miniboone,logreg,isotonic,marginal_cp,0.25,0.5491232876712329,0.18744089493714683,0.35146657440510515,alpha_frontier
miniboone,logreg,isotonic,marginal_cp,0.27,0.5041643835616438,0.21263983392918923,0.3275016337984854,alpha_frontier
miniboone,logreg,isotonic,marginal_cp,0.29000000000000004,0.5014383561643836,0.23181101756813902,0.2885980086879637,alpha_frontier
miniboone,logreg,isotonic,marginal_cp,0.31,0.46823287671232877,0.26239188098258565,0.25039787798408486,alpha_frontier
miniboone,logreg,isotonic,marginal_cp,0.33,0.4184383561643836,0.28534578864413945,0.23675854380502054,alpha_frontier
miniboone,logreg,isotonic,marginal_cp,0.35000000000000003,0.3525068493150685,0.3176219582516434,0.21738361588436553,alpha_frontier
miniboone,logreg,isotonic,marginal_cp,0.37,0.33665753424657535,0.32764771460423636,0.21029485257371316,alpha_frontier
miniboone,logreg,isotonic,marginal_cp,0.39,0.3161506849315069,0.36019298043286047,0.17677699611732595,alpha_frontier
miniboone,logreg,isotonic,marginal_cp,0.41000000000000003,0.29926027397260274,0.37463191481182484,0.16592857417445123,alpha_frontier
miniboone,logreg,isotonic,marginal_cp,0.43,0.2603972602739726,0.405312728251259,0.1446430630838427,alpha_frontier
miniboone,logreg,isotonic,marginal_cp,0.45,0.24167123287671233,0.424207127205628,0.1329450659285742,alpha_frontier
miniboone,logreg,isotonic,mondrian_cp,0.01,0.992027397260274,0.7035982008995502,0.02855495329258448,alpha_frontier
miniboone,logreg,isotonic,mondrian_cp,0.03,0.973054794520548,0.40581632260792677,0.094487371698766,alpha_frontier
miniboone,logreg,isotonic,mondrian_cp,0.05,0.951027397260274,0.26527889901203244,0.17045323492100103,alpha_frontier
miniboone,logreg,isotonic,mondrian_cp,0.06999999999999999,0.9353287671232877,0.1882635605274286,0.22965440356744704,alpha_frontier
miniboone,logreg,isotonic,mondrian_cp,0.09,0.9147534246575342,0.12077038403874987,0.30127628493445585,alpha_frontier
miniboone,logreg,isotonic,mondrian_cp,0.11,0.9042191780821918,0.08663745050551648,0.3421789105447276,alpha_frontier
miniboone,logreg,isotonic,mondrian_cp,0.13,0.877986301369863,0.032733633183408294,0.4285780186829662,alpha_frontier
miniboone,logreg,isotonic,mondrian_cp,0.15000000000000002,0.8610684931506849,0.008530350209510628,0.4691961711451967,alpha_frontier
miniboone,logreg,isotonic,mondrian_cp,0.17,0.8452739726027397,0.039203475185484185,0.41462345750201823,alpha_frontier
miniboone,logreg,isotonic,mondrian_cp,0.19,0.8238904109589041,0.06972283089224618,0.37251374312843577,alpha_frontier
miniboone,logreg,isotonic,mondrian_cp,0.21000000000000002,0.8033835616438356,0.09808557259831623,0.3360435167031869,alpha_frontier
miniboone,logreg,isotonic,mondrian_cp,0.23,0.7863698630136986,0.1354169069311498,0.28188598008687965,alpha_frontier
miniboone,logreg,isotonic,mondrian_cp,0.25,0.7572328767123288,0.16406027755353092,0.2561373159574059,alpha_frontier
miniboone,logreg,isotonic,mondrian_cp,0.27,0.7436712328767123,0.18651443509014723,0.23300657363625882,alpha_frontier
miniboone,logreg,isotonic,mondrian_cp,0.29000000000000004,0.7161917808219178,0.21602660208357358,0.20814592703648174,alpha_frontier
miniboone,logreg,isotonic,mondrian_cp,0.31,0.7074657534246576,0.24257486641294737,0.18263944950601624,alpha_frontier
miniboone,logreg,isotonic,mondrian_cp,0.33,0.6874109589041095,0.2649444508514973,0.16623611271287433,alpha_frontier
miniboone,logreg,isotonic,mondrian_cp,0.35000000000000003,0.674082191780822,0.27692307692307694,0.1590051128282013,alpha_frontier
miniboone,logreg,isotonic,mondrian_cp,0.37,0.6459452054794521,0.29717448967823784,0.1479683235305424,alpha_frontier
miniboone,logreg,isotonic,mondrian_cp,0.39,0.6279041095890411,0.3186368354284396,0.13560911851766425,alpha_frontier
miniboone,logreg,isotonic,mondrian_cp,0.41000000000000003,0.6134109589041096,0.3247760735017107,0.13380617383615884,alpha_frontier
miniboone,logreg,isotonic,mondrian_cp,0.43,0.6007808219178082,0.37991004497751124,0.10184138699880829,alpha_frontier
miniboone,logreg,isotonic,mondrian_cp,0.45,0.5861643835616438,0.3910775381539999,0.09738976665513396,alpha_frontier
miniboone,logreg,none,cost_tuned_threshold,,0.9511643835616438,0.0,0.3467343251451197,alpha_frontier
miniboone,logreg,none,marginal_cp,0.01,0.9753835616438357,0.5021335486103102,0.07237535078614539,alpha_frontier
miniboone,logreg,none,marginal_cp,0.03,0.9233698630136986,0.2907238688348134,0.22403798100949524,alpha_frontier
miniboone,logreg,none,marginal_cp,0.05,0.8738630136986302,0.19144274016837734,0.36841579210394804,alpha_frontier
miniboone,logreg,none,marginal_cp,0.06999999999999999,0.8243835616438357,0.11981701456963825,0.5136393341790643,alpha_frontier
miniboone,logreg,none,marginal_cp,0.09,0.7752465753424658,0.06381809095452275,0.6580709645177412,alpha_frontier
miniboone,logreg,none,marginal_cp,0.11,0.7311232876712329,0.01883289124668435,0.7891285126667436,alpha_frontier
miniboone,logreg,none,marginal_cp,0.13,0.6862191780821918,0.022773228770230268,0.7762157382847038,alpha_frontier
miniboone,logreg,none,marginal_cp,0.15000000000000002,0.6475479452054794,0.05784031061392381,0.6751047553146503,alpha_frontier
miniboone,logreg,none,marginal_cp,0.17,0.6106438356164384,0.08970899165801714,0.5860761926728943,alpha_frontier
miniboone,logreg,none,marginal_cp,0.19,0.5745479452054795,0.11962095875139353,0.5145235074770307,alpha_frontier
miniboone,logreg,none,marginal_cp,0.21000000000000002,0.5426027397260273,0.1485949333025795,0.44958674508899393,alpha_frontier
miniboone,logreg,none,marginal_cp,0.23,0.5127397260273973,0.17623495944335527,0.396497904893707,alpha_frontier
miniboone,logreg,none,marginal_cp,0.25,0.48441095890410957,0.20241417752662133,0.3509783569753585,alpha_frontier
miniboone,logreg,none,marginal_cp,0.27,0.4576164383561644,0.22795909737438974,0.3114711874831815,alpha_frontier
miniboone,logreg,none,marginal_cp,0.29000000000000004,0.43302739726027395,0.2537462038211663,0.27187560066120786,alpha_frontier
miniboone,logreg,none,marginal_cp,0.31,0.4114794520547945,0.27848767923730444,0.23868450390189522,alpha_frontier
miniboone,logreg,none,marginal_cp,0.33,0.3918767123287671,0.3024026448314304,0.21034867181793718,alpha_frontier
miniboone,logreg,none,marginal_cp,0.35000000000000003,0.37473972602739725,0.3262330373274901,0.1844193287971399,alpha_frontier
miniboone,logreg,none,marginal_cp,0.37,0.35884931506849316,0.3487179487179487,0.16296082727866837,alpha_frontier
