model,probability_calibration,method,marginal_coverage_mean,coverage_class_1_mean,average_set_size_mean,abstention_rate_mean,mean_cost_mean,cost_rank,minority_coverage_rank
logreg,isotonic,raps_cp,0.8999984546494517,0.5153082172319039,1.0627222833915198,0.15481053904120176,0.45307695884684424,5.133333333333334,5.066666666666666
logreg,isotonic,risk_controlled_rejector,0.9403073227699098,0.4578394111456527,1.0805971762473265,0.08059717624732642,0.49861481937671687,5.2,5.366666666666666
logreg,none,aps_cp,0.8998510116615017,0.572218152676155,1.0894198484044146,0.19983249090756677,0.39295581842245464,5.066666666666666,5.333333333333333
logreg,none,capacity_limited_mondrian,0.8747477752779035,0.7393919603545386,1.0575899516390879,0.08499843016927114,0.43113350104613946,5.4,5.366666666666666
logreg,none,class_conditional_rejector,0.952448276619984,0.4587190426544442,1.145312890760222,0.14531289076022194,0.44351380657143497,4.6,4.733333333333333
logreg,none,class_weighted_threshold,0.763556876893991,0.8111410887561451,1.0,0.0,0.3545327764743545,5.066666666666666,4.833333333333333
logreg,none,confidence_rejector,0.9980587778112892,0.9778090140681868,1.8008504596024513,0.8008504596024513,0.016225679133311938,2.7333333333333334,2.7666666666666666
logreg,none,cost_controlled_mondrian,0.9844141836105094,0.9590253893129064,1.6319469043896822,0.6383915792704062,0.03797462516154534,5.0,4.333333333333333
logreg,none,cost_tuned_threshold,0.7638099044919603,0.8043351733211637,1.0,0.0,0.3610209361202574,5.133333333333334,4.733333333333333
logreg,none,marginal_cp,0.9013605551012351,0.2837945414746431,1.0203182679653409,0.11230611480294235,0.4693437359410095,5.333333333333333,4.766666666666667
logreg,none,mondrian_cp,0.9004143975129365,0.9045519375002374,1.2935426544844266,0.32095113301461003,0.17626727869580927,4.733333333333333,4.566666666666666
logreg,none,random_oversampling_threshold,0.7642932468465524,0.8154636646534313,1.0,0.0,0.35390359577408775,5.266666666666667,4.5
logreg,none,raps_cp,0.8994063256088408,0.4857381523118774,1.0578626548089203,0.1490907568408516,0.47249617458881127,5.4,5.5
logreg,none,risk_controlled_rejector,0.9364023764799326,0.4159202127109093,1.066673538688959,0.06667353868895899,0.5494990426810392,5.6,5.666666666666667
logreg,sigmoid,aps_cp,0.9008069060260386,0.41606655383065166,1.0702843730008635,0.1612821296524195,0.4977279016352456,4.933333333333334,5.0
logreg,sigmoid,capacity_limited_mondrian,0.8756731672158484,0.7373116053528529,1.0598235403744805,0.08558794015262823,0.4328923223499665,5.4,4.7
logreg,sigmoid,class_conditional_rejector,0.9496483639950811,0.36061344468536843,1.146533846780409,0.14653384678040904,0.483375843068204,3.7,3.7
logreg,sigmoid,class_weighted_threshold,0.76160775548395,0.8078315510347366,1.0,0.0,0.3569328864458307,4.8,4.2
logreg,sigmoid,confidence_rejector,0.9988639599240012,0.9845100684581884,1.8633146782523144,0.8633146782523143,0.011229474446956163,3.8333333333333335,3.8333333333333335
logreg,sigmoid,cost_controlled_mondrian,0.9873817105252221,0.9628608379245461,1.6517641203058284,0.653984547959352,0.03626488798064158,4.0,4.033333333333333
logreg,sigmoid,cost_tuned_threshold,0.7637124860005085,0.793582653257486,1.0,0.0,0.3640258296993235,4.933333333333334,4.366666666666666
logreg,sigmoid,marginal_cp,0.9006760925975263,0.2028517593566195,1.0196924883701273,0.1144746079742593,0.4794494314034158,5.0,4.733333333333333
logreg,sigmoid,mondrian_cp,0.9014845853668539,0.9079242612733139,1.3084825103083757,0.33424691008652363,0.17477814083990947,4.333333333333333,4.1
logreg,sigmoid,random_oversampling_threshold,0.7609532376166339,0.8017512238454674,1.0,0.0,0.36003597918187336,5.066666666666666,4.4
logreg,sigmoid,raps_cp,0.9007135307481655,0.3513157375667599,1.0567186315851465,0.13441241968694587,0.5557464332754873,4.533333333333333,4.7
logreg,sigmoid,risk_controlled_rejector,0.9355482458182319,0.3132061651475223,1.0670519316957443,0.06705193169574443,0.5999863990115383,4.566666666666666,4.566666666666666
rf,isotonic,aps_cp,0.9019158078439647,0.6476188857451799,1.0710282992513416,0.19330556418408218,0.3092292504779216,2.8666666666666667,3.1
rf,isotonic,capacity_limited_mondrian,0.909459265029874,0.7520501262137531,1.0662021611975532,0.08288641312117165,0.35895907086946965,2.533333333333333,2.8666666666666667
rf,isotonic,class_conditional_rejector,0.9579707895173707,0.5430335325157348,1.1143178499533692,0.1143178499533691,0.38097829695624646,3.933333333333333,3.8666666666666667
rf,isotonic,class_weighted_threshold,0.8115120431092246,0.8128721040612397,1.0,0.0,0.30854639652490856,2.533333333333333,3.3666666666666667
rf,isotonic,confidence_rejector,0.9957143301196596,0.9602090697744663,1.68395810001218,0.6839581000121798,0.028997713834853545,3.8666666666666667,3.7
rf,isotonic,cost_controlled_mondrian,0.9938424741692076,0.9841607727705334,1.7327898194335267,0.7327898194335266,0.01865669806289773,4.0,3.9
rf,isotonic,cost_tuned_threshold,0.7966617917140557,0.8286421290614332,1.0,0.0,0.30909902352845897,2.6666666666666665,2.933333333333333
rf,isotonic,marginal_cp,0.9236712506979068,0.4209702533644288,1.0362722486975093,0.09962567926124774,0.37207385954061767,2.933333333333333,2.7333333333333334
rf,isotonic,mondrian_cp,0.9355519087081577,0.942630800621251,1.4172279417208178,0.4339121936444362,0.11093263408663293,3.6,4.366666666666666
rf,isotonic,random_oversampling_threshold,0.8034296931613655,0.8209240604181891,1.0,0.0,0.308747740760712,2.466666666666667,3.1
rf,isotonic,raps_cp,0.9021802378957572,0.5702850290358279,1.0413305919750078,0.14424667326908586,0.38279974650408966,3.2,3.2666666666666666
rf,isotonic,risk_controlled_rejector,0.9456356908065106,0.5175032856529673,1.0617356643440334,0.06173566434403355,0.4447766053591596,3.6,3.6
rf,none,aps_cp,0.9020657060855092,0.669025898465405,1.0766438513999996,0.20204272343376134,0.310417776783753,2.2,2.2666666666666666
rf,none,capacity_limited_mondrian,0.8842029154581561,0.7816030075884272,1.0377358442843396,0.08390066101805224,0.3384956988284317,2.6666666666666665,3.533333333333333
rf,none,class_conditional_rejector,0.9546164342677991,0.514954080809055,1.0959798984428832,0.0959798984428832,0.41798825159140873,4.066666666666666,4.233333333333333
rf,none,class_weighted_threshold,0.8085888627675067,0.8342708866520844,1.0,0.0,0.3003789826839899,2.3333333333333335,3.2666666666666666
rf,none,confidence_rejector,0.9976612217324998,0.9578032924055357,1.5768138233187454,0.5768138233187455,0.02329426650873571,5.3,5.433333333333334
rf,none,cost_controlled_mondrian,0.9820304131902489,0.9551308580657388,1.5485560608750448,0.5616686428110562,0.03689525249294277,4.066666666666666,4.666666666666667
rf,none,cost_tuned_threshold,0.7997843701574641,0.8370329506785669,1.0,0.0,0.304844179466864,2.7333333333333334,2.7333333333333334
rf,none,marginal_cp,0.9027463222998305,0.2441344903551746,0.9971817060027917,0.10222515046087763,0.39564873237395287,3.1333333333333333,4.866666666666666
rf,none,mondrian_cp,0.9029281920746487,0.9061769849195456,1.2314920481968936,0.278116026078509,0.14894712692399265,3.4,3.966666666666667
rf,none,random_oversampling_threshold,0.8042572951374152,0.8334365733979873,1.0,0.0,0.30523509046936914,2.6666666666666665,3.0
rf,none,raps_cp,0.9018432176761016,0.5772550123137262,1.0405253969054828,0.14698257521950614,0.39055938252974637,2.7333333333333334,2.8333333333333335
rf,none,risk_controlled_rejector,0.9441699334660465,0.48931864789257723,1.0485181744607484,0.04851817446074829,0.48314648445397873,3.8,4.033333333333333
rf,sigmoid,aps_cp,0.9007732440768632,0.5012482366169878,1.0513434059979334,0.1582735220884507,0.4214484478430767,2.8666666666666667,3.066666666666667
rf,sigmoid,capacity_limited_mondrian,0.8842214818470295,0.7777109778191108,1.0418032896973055,0.08533788852411693,0.3406293283899167,2.6,3.2
rf,sigmoid,class_conditional_rejector,0.9527281381445388,0.43607039500489947,1.098439693742872,0.09843969374287205,0.44755882632700483,3.5,3.5
rf,sigmoid,class_weighted_threshold,0.8054777041986615,0.8265841825208168,1.0,0.0,0.30796183013007045,2.6,3.3
rf,sigmoid,confidence_rejector,0.998830880259678,0.9856398209646874,1.8438562546194022,0.8438562546194021,0.011691197403220107,3.8666666666666667,3.933333333333333
rf,sigmoid,cost_controlled_mondrian,0.9841060148497481,0.9605678117446554,1.563233600096262,0.5726094167799126,0.03586959239679139,4.133333333333334,4.333333333333333
rf,sigmoid,cost_tuned_threshold,0.8039868439202523,0.8250136859256602,1.0,0.0,0.30632307272262194,2.3333333333333335,2.933333333333333
rf,sigmoid,marginal_cp,0.9021875478990288,0.21966053616263276,0.9982697966054936,0.10339034540525047,0.40580462540219825,3.1,3.8666666666666667
rf,sigmoid,mondrian_cp,0.9031390333234497,0.9095807121415773,1.2457040949765408,0.28968191016481853,0.14923773181838326,3.2,3.966666666666667
rf,sigmoid,random_oversampling_threshold,0.8068325650494995,0.8176221578054415,1.0,0.0,0.3083714710494053,2.533333333333333,3.066666666666667
rf,sigmoid,raps_cp,0.9005501054343906,0.4422434650510312,1.0351852284631347,0.12883291385314202,0.47686223194506566,3.3333333333333335,3.3
rf,sigmoid,risk_controlled_rejector,0.9417233793848104,0.4051556075253587,1.0500757402973073,0.0500757402973075,0.5261399017294899,3.5,3.5
