dataset,model,probability_calibration,method,n_seeds,marginal_coverage_mean,marginal_coverage_ci_lo,marginal_coverage_ci_hi,coverage_class_0_mean,coverage_class_0_ci_lo,coverage_class_0_ci_hi,coverage_class_1_mean,coverage_class_1_ci_lo,coverage_class_1_ci_hi,average_set_size_mean,average_set_size_ci_lo,average_set_size_ci_hi,abstention_rate_mean,abstention_rate_ci_lo,abstention_rate_ci_hi,mean_cost_mean,mean_cost_ci_lo,mean_cost_ci_hi,break_even_defer_cost,case_note
uci_default,hgb,sigmoid,raps_cp,10,0.9028666666666666,0.8997934525932997,0.9059398807400335,0.9831585705114486,0.9814066972165253,0.9849104438063719,0.620120572720422,0.6090907593238741,0.6311503861169698,1.3036333333333334,1.2906575602081,1.3166091064585668,0.3036333333333333,0.29065756020809985,0.31660910645856677,0.8532833333333333,0.8285191630179884,0.8780475036486781,0.8248526366098454,UCI credit default; class 1 = default; false negative is missed default.
uci_default,hgb,sigmoid,risk_controlled_rejector,10,0.9023999999999999,0.8981504864243504,0.9066495135756494,0.9937085384121549,0.9912547190275084,0.9961623577968014,0.5808590806330068,0.5678912144040262,0.5938269468619874,1.2340000000000002,1.22016768196497,1.2478323180350304,0.23400000000000004,0.22016768196496983,0.24783231803503025,0.9319000000000001,0.9021001447977667,0.9616998552022334,0.8248526366098454,UCI credit default; class 1 = default; false negative is missed default.
uci_default,logreg,isotonic,aps_cp,10,0.90245,0.8997562156501574,0.9051437843498426,0.9813396105285683,0.9785164124751838,0.9841628085819528,0.6246420497362472,0.613782774205123,0.6355013252673714,1.3803333333333332,1.3683520914100311,1.3923145752566353,0.38313333333333327,0.370736076297009,0.39553059036965754,0.8419500000000001,0.8177145498290697,0.8661854501709305,0.8140515982476066,UCI credit default; class 1 = default; false negative is missed default.
uci_default,logreg,isotonic,capacity_limited_mondrian,10,0.8307666666666667,0.8270823583727073,0.834450974960626,0.9084314145088808,0.9031899467877555,0.913672882230006,0.5572720422004521,0.5537132138535782,0.560830870547326,1.1,1.1,1.1,0.1,0.1,0.1,1.0504833333333334,1.0440400087218162,1.0569266579448506,0.8140515982476066,UCI credit default; class 1 = default; false negative is missed default.
uci_default,logreg,isotonic,class_conditional_rejector,10,0.99795,0.9966680211862077,0.9992319788137923,0.9999358014123689,0.999871732303573,0.9999998705211649,0.9909570459683497,0.9851274574576022,0.9967866344790971,1.9753666666666667,1.959890356652509,1.9908429766808244,0.9753666666666666,0.9598903566525088,0.9908429766808244,0.020049999999999995,0.0071650760485531765,0.032934923951446815,0.8140515982476066,UCI credit default; class 1 = default; false negative is missed default.
uci_default,logreg,isotonic,class_weighted_threshold,10,0.2242833333333333,0.2184592433826984,0.23010742328396822,0.0045153006633854055,-0.0039684175581248225,0.012999018884895634,0.99819140919367,0.994646571213263,1.001736247174077,1.0,1.0,1.0,0.0,0.0,0.0,0.7793166666666667,0.778052007653433,0.7805813256799004,0.8140515982476066,UCI credit default; class 1 = default; false negative is missed default.
uci_default,logreg,isotonic,confidence_rejector,10,0.9997666666666666,0.9996454131316539,0.9998879202016793,0.9999358014123689,0.999871732303573,0.9999998705211649,0.9991710625470989,0.9987065912328856,0.9996355338613121,1.9978333333333331,1.996864283397686,1.9988023832689803,0.9978333333333333,0.9968642833976862,0.9988023832689805,0.0018833333333333334,0.0008468277843436431,0.002919838882323024,0.8140515982476066,UCI credit default; class 1 = default; false negative is missed default.
uci_default,logreg,isotonic,cost_controlled_mondrian,10,0.9958,0.9933275747299364,0.9982724252700637,0.9952279049860904,0.9920674199741959,0.9983883899979848,0.9978146194423511,0.9963139959164987,0.9993152429682034,1.9813333333333332,1.9716880885636725,1.9909785781029938,0.9813333333333333,0.9716880885636726,0.990978578102994,0.00855,0.004486518180940494,0.012613481819059507,0.8140515982476066,UCI credit default; class 1 = default; false negative is missed default.
uci_default,logreg,isotonic,cost_tuned_threshold,10,0.23061666666666664,0.22086517573665884,0.24036815759667443,0.013310507168842287,-0.0003801655661400394,0.027001179903824613,0.9958553127354935,0.9915730988049669,1.0001375266660202,1.0,1.0,1.0,0.0,0.0,0.0,0.7776333333333333,0.7747360702911152,0.7805305963755513,0.8140515982476066,UCI credit default; class 1 = default; false negative is missed default.
uci_default,logreg,isotonic,marginal_cp,10,0.9080166666666667,0.9043766330960713,0.9116567002372621,0.9976032527284401,0.9952332317342569,0.9999732737226232,0.5925395629238885,0.5751745212659986,0.6099046045817785,1.3028499999999998,1.283155587821371,1.3225444121786287,0.30285,0.28315558782137107,0.32254441217862895,0.9030333333333334,0.8652268413988116,0.9408398252678551,0.8140515982476066,UCI credit default; class 1 = default; false negative is missed default.
